,Actual,Predict,diff,ARD
3115,9.997108468,8.798403,1.198705682,11.99052178
6872,9.80134169,8.983395,0.817947067,8.34525227
1523,8.020480712,7.6526804,0.367800315,4.585763934
10397,11.52263269,11.577534,0.05490103,0.476464966
1110,9.010172027,7.252966,1.7572061,19.50246923
10140,11.522745,11.585079,0.062334196,0.540964872
1406,8.562539477,6.920225,1.642314334,19.18022663
10080,11.52262484,11.324503,0.198121893,1.719415851
5298,5.063344735,4.2444057,0.818938989,16.17387474
4246,11.07755254,10.290532,0.787020431,7.104642839
8760,11.52272846,11.571089,0.048360333,0.41969697
3118,8.114371976,7.6817894,0.432582578,5.331066627
6455,8.791824921,9.050203,0.258378402,2.938844682
11378,3.533337789,6.6848693,3.1515315,89.19417555
633,5.686567563,6.9913416,1.304774028,22.94484367
3780,10.17254629,8.676519,1.496026895,14.70651739
5614,8.398245568,8.629928,0.231682067,2.758700378
11382,4.339153034,6.977049,2.63789584,60.79287698
9716,11.79229999,10.725529,1.066771269,9.046335216
131,10.75947463,7.567478,3.19199645,29.66684471
5762,11.52270337,11.571089,0.048385417,0.419915571
8918,9.66876924,9.190877,0.477892279,4.942637762
9718,8.130722709,7.5113473,0.619375415,7.617716545
774,5.097901028,4.211777,0.886123818,17.38213479
3646,11.77961003,9.727159,2.05245148,17.4237604
11515,4.431445244,8.0936165,3.662171242,82.64056204
469,-0.785047935,2.402703,3.187750982,-406.0581262
9857,11.52275727,11.585079,0.062321919,0.540857751
11272,8.4943584,8.621971,0.12761273,1.50232182
2991,6.948458024,8.820244,1.871785812,26.93814901
7020,10.16890108,10.312315,0.143413909,1.410318779
6434,-0.31409798,1.7480962,2.062194208,-656.544871
10081,11.52262484,11.324503,0.198121893,1.719415851
12351,5.119234937,10.488536,5.369300944,104.8848339
563,10.12596492,8.032894,2.093070788,20.6703355
1905,9.71358973,9.429797,0.283792558,2.921605073
5378,8.121233363,7.933057,0.188176531,2.317090943
10781,11.5227888,11.571089,0.048299986,0.419171053
10476,11.52257323,11.577534,0.054960497,0.476983514
1576,14.15589439,11.88129,2.274603952,16.06824921
11680,4.564543174,8.312648,3.748104646,82.11347081
10527,11.52257856,11.316957,0.205621082,1.784509907
11767,4.387157753,7.3550754,2.967917607,67.65012371
11593,3.53108626,7.862992,4.33190555,122.6791254
5181,11.78805098,10.939699,0.848351804,7.196711133
79,8.728794492,5.6596317,3.069162763,35.16135928
6817,10.09945416,9.398552,0.700902223,6.940000442
6608,8.156736405,7.8838277,0.272908719,3.34580758
2218,8.305536296,9.627838,1.322301839,15.92072633
3458,5.605089206,8.054126,2.449036579,43.69309218
7497,9.963083151,10.144697,0.181614038,1.822867941
11048,7.648341649,7.269969,0.378372662,4.947120124
7671,11.07733538,10.60633,0.47100546,4.251973622
2447,8.055570333,8.170408,0.114837915,1.425568418
11056,11.04592379,10.171547,0.874376849,7.915832142
5544,8.729949235,8.379365,0.350584268,4.015879425
7244,7.049347527,4.398638,2.650709755,37.60219675
1904,8.738961283,8.302363,0.436597887,4.995997447
5829,8.779112137,8.030972,0.74814061,8.52182004
1851,11.79028675,10.154672,1.63561508,13.87256124
7728,10.30523208,10.502791,0.197559326,1.917073964
6755,9.245322985,9.298104,0.052781301,0.570894224
2919,8.518289335,7.420842,1.097447164,12.88342402
8165,10.17637014,9.614418,0.561952107,5.522127531
1145,8.586500115,8.83045,0.243949943,2.841086382
4509,6.463310223,7.2816067,0.818296452,12.66064059
12286,5.121022341,10.627611,5.506588819,107.5290888
10100,11.52269546,11.577534,0.054838265,0.475917666
9861,11.52294747,11.574267,0.051319922,0.445368117
852,8.414869277,7.8041344,0.610734908,7.257805878
1494,-1.156809749,0.6228277,1.779637458,-153.8401151
12127,2.206963701,5.262205,3.055241423,138.4364091
2536,9.749508074,4.5187016,5.23080652,53.65200412
4333,8.161870197,7.6636696,0.498200611,6.104000492
1805,9.008434764,7.862424,1.146010868,12.72153037
6951,11.18543153,10.164001,1.02143006,9.131793645
5042,9.915375165,9.073457,0.841918401,8.491036907
4985,10.60970847,9.904792,0.704916637,6.644070111
188,8.102963684,7.4851236,0.61784005,7.624865521
1123,5.663080563,6.5372887,0.874208102,15.43697157
4105,7.947451524,7.5065885,0.440863065,5.547225075
2342,8.565503541,8.614866,0.049362716,0.576293725
8938,7.705212334,7.6990905,0.006121853,0.079450553
1594,7.401797498,9.094897,1.693099772,22.87416675
6104,8.791902529,8.573939,0.217963205,2.479139505
500,6.699562195,8.33775,1.63818824,24.45216207
10271,11.53392061,11.574267,0.040346776,0.34980637
6902,10.09855924,9.646722,0.451837398,4.474274274
3873,8.11857438,7.3941607,0.724413633,8.922917332
3989,6.789385988,6.9675384,0.178152368,2.62398414
5444,8.78024273,8.7004385,0.07980423,0.908906872
590,9.705072687,9.406158,0.29891424,3.079984016
11162,3.952029346,4.3100834,0.358054043,9.060004927
9319,9.772729135,9.415648,0.357080675,3.653852778
9635,10.15981492,9.438631,0.721183864,7.098396256
2267,0.999307836,0.007620829,0.991687007,99.23738928
2075,9.870907123,10.062698,0.191791241,1.9429914
3105,9.211862808,8.4474945,0.764368301,8.297651884
3107,9.135278924,8.4474945,0.687784417,7.528882588
8532,8.523791017,9.253241,0.729449568,8.557811679
777,8.616002328,7.3877172,1.228285081,14.25585882
2613,8.465335328,8.051182,0.414153535,4.892344034
8408,8.250705118,8.639232,0.388526564,4.709014275
1194,9.675105836,9.823833,0.14872763,1.537214853
8421,12.26387841,10.617302,1.646576467,13.42622907
5792,10.12081427,9.967325,0.153489063,1.516570396
9002,10.79587191,10.808938,0.013066115,0.12102856
11693,3.526661668,8.021675,4.495013442,127.4580256
6503,9.802099342,8.951545,0.85055458,8.677267108
11816,5.123607678,9.562884,4.439276653,86.64356449
1113,5.799765924,6.076795,0.277029177,4.776556149
8732,11.52274589,11.659368,0.136621671,1.185673199
9023,8.129622332,8.248138,0.118516096,1.457825021
4655,10.1613581,9.37499,0.786367634,7.738809019
3274,-38.94356456,-52.658016,13.71445165,-35.21622018
6071,11.28993487,10.156554,1.133380647,10.03886101
10192,11.52270197,11.585079,0.062377223,0.541340302
4605,5.240315219,5.9912086,0.750893334,14.32916436
3592,10.05621748,9.097604,0.958613687,9.532545277
565,8.656962966,6.8327,1.82426319,21.07278237
3323,7.683223392,7.3809085,0.302314902,3.934740358
1803,9.12076528,7.931084,1.189681124,13.04365635
5719,8.741328955,8.769652,0.028323411,0.324013028
11163,1.788356261,2.1790557,0.39069943,21.84684602
1642,13.13175305,11.79057,1.341182792,10.21328261
9722,10.12777801,9.958059,0.169718698,1.675777344
8751,11.52274589,11.659368,0.136621671,1.185673199
5321,11.80247099,10.000024,1.802447149,15.27177649
6306,-10.19957987,-8.416513,1.783066424,-17.48176778
12189,3.815294629,7.74769,3.932395572,103.0692451
46,11.23927092,9.759575,1.479696028,13.1654084
1149,6.568159679,7.4635277,0.895368001,13.63194662
7144,2.37416351,4.0761695,1.702005981,71.68865929
8187,10.78272958,8.930723,1.852006389,17.17567492
765,10.14012912,8.596728,1.543400796,15.22072454
2655,11.48520247,11.395508,0.089694655,0.780956783
4007,11.72708796,9.740317,1.986770616,16.94172473
1566,11.86885233,9.5664425,2.302409836,19.39875704
3928,9.025148028,8.202872,0.822275751,9.110942282
8539,8.774518853,8.414865,0.359654313,4.098844155
4463,8.12115134,7.0299745,1.091176879,13.43623329
10742,11.52289976,11.666913,0.144013275,1.249800356
4884,7.875984449,7.9851847,0.109200221,1.386496529
10252,11.52264086,11.585079,0.06243833,0.541873496
4448,8.093002687,7.7938046,0.299198041,3.696997248
11961,5.122348234,9.45941,4.337061479,84.66940487
1011,11.19501401,8.259964,2.935050019,26.21747508
10951,10.93608672,10.175344,0.760742249,6.956260824
4759,8.763861974,8.290043,0.473819097,5.406508856
6729,8.753282875,8.175641,0.577641816,6.599145528
9684,8.784483447,8.529536,0.2549472,2.902247452
11839,4.141585196,6.661471,2.519885694,60.84351002
7405,9.68413661,9.086638,0.597498159,6.169869694
8364,8.774911219,8.529536,0.245374972,2.796327084
6765,11.23815685,10.286538,0.95161873,8.467748459
2677,7.214686582,7.7404575,0.525770953,7.287508778
6596,11.26425328,10.338323,0.925930643,8.220076901
10484,8.243245675,7.9588537,0.284391954,3.449999995
4201,11.45231132,9.975889,1.476422117,12.89191571
10592,11.52270833,11.571089,0.048380463,0.4198724
6739,8.784932949,9.078172,0.293238781,3.337977115
2984,10.6323647,8.012278,2.620087101,24.64255861
1345,6.874773869,8.417131,1.542357555,22.43502347
1444,9.024238729,7.504835,1.519403601,16.8369186
7407,9.62104771,9.086638,0.53440926,5.554589545
5045,9.266667355,9.297598,0.03093053,0.333783913
2820,7.895104598,8.275335,0.380230714,4.816027422
80,10.51638483,7.406475,3.109909759,29.57204284
5751,11.28134398,9.002838,2.278505849,20.1971147
6856,6.321500975,7.3319774,1.010476392,15.98475471
335,10.11116288,8.393128,1.718034488,16.99146679
10691,11.52286589,11.578634,0.055768369,0.483977745
7670,9.460377208,9.619017,0.15863944,1.676886542
7251,11.36642768,10.171547,1.194880741,10.51236775
1572,13.65824277,11.732899,1.925344061,14.09657015
8457,10.09827087,9.983896,0.114374616,1.132618376
10702,11.522836,11.666913,0.144077035,1.250360613
879,10.54425891,10.2034,0.340859252,3.232649289
9862,11.52294747,11.574267,0.051319922,0.445368117
10552,11.52243859,10.922083,0.600355691,5.210317132
1509,8.763945051,7.187325,1.57662005,17.98984409
1896,11.58437786,9.698797,1.885580632,16.27692813
9567,10.1137349,9.515425,0.59831017,5.915815517
11576,5.124412587,9.950853,4.826440761,94.18524233
2392,5.691306269,5.9446054,0.253299082,4.450632585
6492,9.420885298,9.719088,0.298202303,3.165336301
1845,7.174755035,7.0168343,0.157920776,2.201061006
111,11.83577078,9.02175,2.814020335,23.77556
472,10.57794292,10.672297,0.094353605,0.89198894
9825,10.67795144,9.464487,1.213464365,11.3642064
10089,11.52270088,11.577534,0.054832845,0.475870402
8317,6.944767634,8.371959,1.427191099,20.55059927
5224,11.51271134,10.830661,0.68205052,5.924324167
4191,10.88337226,10.179796,0.703576041,6.464689828
10277,11.5227863,11.585079,0.06229289,0.540604462
1183,4.670418255,6.245754,1.57533551,33.73007854
4714,7.807378507,7.7613063,0.046072221,0.590111096
11060,9.677464577,9.48689,0.190574738,1.969261427
8487,10.10517902,9.439161,0.666017717,6.590858174
12234,3.811861027,6.907529,3.09566785,81.21145947
2108,7.922902075,7.1270146,0.795887438,10.04540341
10196,11.52277164,11.585079,0.062307558,0.540732442
4149,6.619435416,5.4506497,1.168785678,17.65687922
6671,9.788607757,9.317242,0.471366089,4.815452503
4394,8.58006496,8.723547,0.143482022,1.672272191
4695,2.411656407,3.4426076,1.030951234,42.74867636
3013,7.487258498,6.2529073,1.234351222,16.48602353
9066,11.35653111,10.508686,0.847845042,7.465704972
10873,11.52275043,11.571089,0.048338361,0.419505488
10928,7.871442873,8.4896,0.618157308,7.853161572
5857,8.39401835,8.153044,0.240974603,2.870786555
5328,4.811765707,5.3273993,0.515633546,10.71609933
3334,8.209900362,7.4244633,0.785437089,9.566949987
11264,6.533259742,7.6134653,1.080205567,16.53394478
10588,11.52275355,11.571089,0.048335237,0.419478262
6866,11.05905518,10.171547,0.887508246,8.025171836
6666,-0.290804546,2.1933506,2.484155099,-854.2353215
7821,11.79263323,10.71158,1.081052954,9.167191156
4691,10.50500953,9.916247,0.588762164,5.604588265
7740,10.84074839,10.736496,0.104252419,0.96167153
1193,8.933483596,9.109765,0.176281457,1.973266108
45,10.19819312,9.020459,1.177733941,11.54845866
6518,9.509042601,9.985999,0.476956506,5.01581935
10018,11.5227183,11.577534,0.054815425,0.475718502
3131,10.9396287,10.527399,0.412229639,3.768223889
1578,12.98560373,11.094969,1.89063493,14.55946728
9402,8.959309391,8.947481,0.011828236,0.132023472
12171,5.114364447,9.755421,4.641056237,90.74551883
4635,10.15457915,9.411044,0.743535026,7.322166048
1584,8.173545248,9.581859,1.408313387,17.23014567
2955,9.588476616,8.949005,0.639471489,6.669168022
6333,11.52246109,10.979431,0.543029934,4.712796007
10543,11.52247134,10.922083,0.600388443,5.210586566
9349,7.593574937,7.7337155,0.140140597,1.845514978
7171,11.25331895,9.6923275,1.560991449,13.87138724
2453,2.367385058,3.4779594,1.110574336,46.91143665
3314,8.185951877,7.3729854,0.812966514,9.931239384
315,10.9694969,8.514445,2.455051599,22.38071559
10597,11.52270833,11.578634,0.055925934,0.485351797
10315,11.52267284,11.577534,0.054860879,0.476114852
6929,6.382183607,6.5756793,0.193495695,3.031810192
9642,10.10620317,9.921701,0.184501742,1.825632935
11507,4.384119096,7.2461143,2.861995158,65.28096389
1624,9.291262311,7.1134768,2.177785558,23.43907036
8437,11.52239229,10.819133,0.703259481,6.103413844
8971,12.26533304,10.526497,1.738836153,14.1768351
10095,11.52265659,11.585079,0.062422601,0.541736248
8692,11.52271729,11.052923,0.469794092,4.077113775
9191,10.25167015,9.280919,0.970751074,9.469199991
8726,11.52275099,11.466326,0.056425232,0.489683338
11015,10.17141072,9.459436,0.711974306,6.999763771
1071,9.738185631,8.836784,0.901401268,9.256361146
2596,11.02855166,11.033984,0.005432524,0.049257058
4871,11.52137696,10.220207,1.301169746,11.29352824
5940,9.540009353,9.608478,0.068468239,0.717699998
10259,11.52269546,11.585079,0.062383736,0.541397137
5028,8.092677135,7.338152,0.754525203,9.323554154
409,7.395169267,8.789382,1.394212714,18.85301989
8256,11.52268167,11.324503,0.198178728,1.719900611
3853,8.04500858,7.0595355,0.985473076,12.24949694
5803,7.669238664,8.0238285,0.354589843,4.623533725
576,11.12207865,9.361674,1.760404342,15.82801836
2512,8.523484832,8.104351,0.419133788,4.917399867
3724,8.612177401,8.400285,0.211892634,2.460381283
7626,3.252743967,5.007843,1.755099051,53.957491
713,8.207938115,5.9455976,2.262340466,27.56283592
6412,10.10832901,9.491047,0.617282109,6.106667224
4607,5.184469482,5.9912086,0.806739072,15.56068796
1087,8.524912351,8.540428,0.015515811,0.182003625
11155,3.915713441,5.2915397,1.375826228,35.13603025
2335,9.80508903,8.639172,1.165917429,11.89093772
10786,11.52276307,11.571089,0.048325721,0.419395328
4684,6.635129141,5.88456,0.750569033,11.31205022
7976,10.94516169,10.071004,0.87415778,7.986704244
1454,12.26942219,9.636608,2.632814065,21.45833886
4864,8.795320694,7.7499094,1.045411293,11.88599405
2629,8.382484112,7.341093,1.041391048,12.42341886
10385,11.52259482,11.577534,0.054938901,0.476795203
881,11.79422576,9.667749,2.126476358,18.02981227
1710,10.95396514,8.136355,2.817609739,25.72228506
7799,9.587235156,10.159555,0.572320279,5.969602654
3433,7.97690541,7.469226,0.507679526,6.364365421
2928,8.83779284,9.942361,1.104568038,12.49823547
9664,8.765461756,8.465962,0.299499346,3.416816646
2861,11.25325562,9.780273,1.472982179,13.0893909
2245,10.14974937,9.751278,0.398471447,3.925923254
2742,10.45868725,10.614231,0.155543864,1.487220626
8134,13.92231186,8.4103365,5.511975365,39.59094879
9791,11.52235062,10.801516,0.720835045,6.255968492
3679,4.405031504,5.8194666,1.414435087,32.10953416
10377,11.52264138,11.577534,0.054892338,0.476389176
5176,11.79036145,10.947245,0.843116804,7.150895687
6682,7.620942845,7.8647976,0.243854747,3.199797716
7556,11.5226201,11.577534,0.054913621,0.476574758
1597,10.11656705,7.2942624,2.822304641,27.8978495
11694,3.795322294,8.011774,4.216451769,111.0960119
10419,11.5226118,11.577534,0.054921924,0.476647163
394,7.255706427,7.4727564,0.217049959,2.991438189
9475,10.23637008,10.138916,0.097454069,0.952037523
4339,6.575490121,7.60841,1.032919761,15.70863708
10929,8.439943917,8.744194,0.304250114,3.604882759
11141,11.15293434,10.383537,0.769397052,6.898609112
1180,6.829986205,7.2224965,0.392510305,5.74686805
6431,1.957265661,4.913211,2.955945207,151.0242272
1911,10.51180571,10.577656,0.06585008,0.626441256
10843,11.52278286,11.571089,0.048305931,0.419222864
7966,10.99885265,10.471482,0.527370373,4.794778751
2214,9.455666719,9.881282,0.425615133,4.501166266
7399,8.009274435,7.3003254,0.708949041,8.851601236
5149,9.707237101,9.958339,0.251101637,2.586749418
11638,3.548485443,7.6178145,4.069329098,114.6779132
10683,11.52275816,11.571089,0.048330627,0.419438083
7578,2.492361124,1.9161131,0.576247986,23.12056703
11012,10.10945911,9.515425,0.594034378,5.876022647
4634,11.46588453,9.581854,1.884030664,16.43161961
4653,5.527409677,5.9838734,0.45646369,8.258185107
9942,11.52242282,10.986977,0.535446194,4.64698984
10904,11.52276307,11.578634,0.055871192,0.484874414
9545,9.405637888,8.941062,0.464575914,4.939334186
8593,11.52260839,11.164131,0.358477227,3.111078491
1691,11.17401701,10.992278,0.181738907,1.626442897
4450,1.831317427,2.7070656,0.875748156,47.82066509
123,8.867415866,8.4272995,0.440116366,4.963299029
7012,9.497798664,8.809414,0.688384755,7.247833828
1952,10.53308227,7.5476847,2.985397605,28.34305759
10584,11.5227441,11.571089,0.048344693,0.419560665
6110,10.18246487,9.247715,0.934749876,9.179996043
10312,11.52265226,11.55666,0.034007438,0.295138122
12048,3.539927756,7.9358654,4.395937646,124.1815638
4844,8.801434342,8.275676,0.525758568,5.973552963
6598,9.022425709,8.419917,0.602508602,6.677901579
4688,8.130595571,8.2250185,0.094422931,1.161328572
5267,6.973287919,6.9986315,0.025343559,0.363438047
5938,-3.285856414,-2.5867863,0.699070144,-21.27512667
