,CAS,NAME,SMILE
139,['68-22-4'],"(8R,9S,10R,13S,14S,17R)-17-ethynyl-17-hydroxy-13-methyl-1,2,6,7,8,9,10,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-3-one",C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34
140,['68-23-5'],"(8R,9S,13S,14S,17R)-17-ethynyl-17-hydroxy-13-methyl-1,2,4,6,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-3-one",C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3CCC(=O)C4
141,['68-26-8'],"(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraen-1-ol",CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/CO)/C)/C
142,['68-41-7'],"(4R)-4-amino-1,2-oxazolidin-3-one",C1[C@H](C(=O)NO1)N
143,['68-95-1'],(2S)-1-acetylpyrrolidine-2-carboxylic acid,CC(=O)N1CCC[C@H]1C(=O)O
144,['68-96-2'],"(8R,9S,10R,13S,14S,17R)-17-acetyl-17-hydroxy-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one",CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O
145,['69-65-8'],"(2R,3R,4R,5R)-hexane-1,2,3,4,5,6-hexol",C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O
146,['69-79-4'],"(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-[(2R,3S,4R,5R,6R)-4,5,6-trihydroxy-2-(hydroxymethyl)oxan-3-yl]oxyoxane-3,4,5-triol",C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O
147,['70-18-8'],(2S)-2-amino-5-[[(2R)-1-(carboxymethylamino)-1-oxo-3-sulfanylpropan-2-yl]amino]-5-oxopentanoic acid,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N
148,['70-25-7'],1-methyl-3-nitro-1-nitrosoguanidine,CN(C(=N)N[N+](=O)[O-])N=O
149,['70-26-8'],"(2S)-2,5-diaminopentanoic acid",C(C[C@@H](C(=O)O)N)CN
150,['70-47-3'],"(2S)-2,4-diamino-4-oxobutanoic acid",C([C@@H](C(=O)O)N)C(=O)N
151,['70-49-5'],2-sulfanylbutanedioic acid,C(C(C(=O)O)S)C(=O)O
152,['70-51-9'],N-[5-[[4-[5-[acetyl(hydroxy)amino]pentylamino]-4-oxobutanoyl]-hydroxyamino]pentyl]-N'-(5-aminopentyl)-N'-hydroxybutanediamide,CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O
153,['70-54-2'],"2,6-diaminohexanoic acid",C(CCN)CC(C(=O)O)N
154,['71-33-0'],"1H-1,3,5-triazine-2,4-dione",C1=NC(=O)NC(=O)N1
155,['71-44-3'],"N,N'-bis(3-aminopropyl)butane-1,4-diamine",C(CCNCCCN)CNCCCN
156,['71-63-6'],"3-[(3S,5R,8R,9S,10S,13R,14S,17R)-3-[(2R,4S,5S,6R)-5-[(2S,4S,5S,6R)-5-[(2S,4S,5S,6R)-4,5-dihydroxy-6-methyloxan-2-yl]oxy-4-hydroxy-6-methyloxan-2-yl]oxy-4-hydroxy-6-methyloxan-2-yl]oxy-14-hydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one",C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5CC[C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)C)C)C)O)O
157,['72-18-4'],(2S)-2-amino-3-methylbutanoic acid,CC(C)[C@@H](C(=O)O)N
158,['72-19-5'],"(2S,3R)-2-amino-3-hydroxybutanoic acid",C[C@H]([C@@H](C(=O)O)N)O
159,['72-20-8'],"(1R,2R,3R,6S,7S,8S,9S,11R)-3,4,5,6,13,13-hexachloro-10-oxapentacyclo[6.3.1.13,6.02,7.09,11]tridec-4-ene",C1[C@@H]2[C@@H]3[C@H]([C@H]1[C@H]4[C@@H]2O4)[C@@]5(C(=C([C@]3(C5(Cl)Cl)Cl)Cl)Cl)Cl
160,['72-23-1'],"(8S,9S,10R,13S,14S,17S)-17-(2-hydroxyacetyl)-10,13-dimethyl-2,6,7,8,9,12,14,15,16,17-decahydro-1H-cyclopenta[a]phenanthrene-3,11-dione",C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C
161,['72-63-9'],"(8R,9S,10R,13S,14S,17S)-17-hydroxy-10,13,17-trimethyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-one",C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CCC4=CC(=O)C=C[C@]34C
162,['73-32-5'],"(2S,3S)-2-amino-3-methylpentanoic acid",CC[C@H](C)[C@@H](C(=O)O)N
163,['73-34-7'],"(3R,4R,5R,6S)-6-methyloxane-2,3,4,5-tetrol",C[C@H]1[C@@H]([C@H]([C@H](C(O1)O)O)O)O
164,['74-55-5'],(2S)-2-[2-[[(2S)-1-hydroxybutan-2-yl]amino]ethylamino]butan-1-ol,CC[C@@H](CO)NCCN[C@@H](CC)CO
165,['74-79-3'],(2S)-2-amino-5-(diaminomethylideneamino)pentanoic acid,C(C[C@@H](C(=O)O)N)CN=C(N)N
166,['74-80-6'],1-hydroperoxypentane,CCCCCOO
167,['75-13-8'],,C(=N)=O
168,['75-95-6'],"1,1,1,2,2-pentabromoethane",C(C(Br)(Br)Br)(Br)Br
169,['76-08-4'],"1,1,1-tribromo-2-methylpropan-2-ol",CC(C)(C(Br)(Br)Br)O
170,['76-25-5'],"(1S,2S,4R,8S,9S,11S,12R,13S)-12-fluoro-11-hydroxy-8-(2-hydroxyacetyl)-6,6,9,13-tetramethyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-16-one",C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)CCC5=CC(=O)C=C[C@@]53C)F)O
171,['76-30-2'],"2,2,3,3-tetrahydroxybutanedioic acid",C(=O)(C(C(C(=O)O)(O)O)(O)O)O
172,['76-43-7'],"(8S,9R,10S,11S,13S,14S,17S)-9-fluoro-11,17-dihydroxy-10,13,17-trimethyl-1,2,6,7,8,11,12,14,15,16-decahydrocyclopenta[a]phenanthren-3-one",C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@]2([C@H](C[C@]4([C@H]3CC[C@]4(C)O)C)O)F
173,['76-44-8'],"1,5,7,8,9,10,10-heptachlorotricyclo[5.2.1.02,6]deca-3,8-diene",C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl
174,['76-45-9'],"(1S,2S,6S,9S,10S,11R,12R,13S,14S,15S,16S,17R,18R,19S,22S,23S,25R)-6,10,19-trimethyl-24-oxa-4-azaheptacyclo[12.12.0.02,11.04,9.015,25.018,23.019,25]hexacosane-10,12,13,14,16,17,22,23-octol",C[C@H]1CC[C@H]2[C@@]([C@@H]3[C@@H](CN2C1)[C@@H]4C[C@@]56[C@H]([C@@]4([C@H]([C@@H]3O)O)O)[C@@H]([C@@H]([C@H]7[C@@]5(CC[C@@H]([C@]7(O6)O)O)C)O)O)(C)O
175,['76-47-1'],"[2-[(8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-10,13-dimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-17-yl]-2-oxoethyl] 2-(diethylamino)acetate",CCN(CC)CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)O
176,['76-68-6'],"5-cyclopent-2-en-1-yl-5-prop-2-enyl-1,3-diazinane-2,4,6-trione",C=CCC1(C(=O)NC(=O)NC1=O)C2CCC=C2
177,['76-71-1'],diethyl 2-butan-2-yl-2-ethylpropanedioate,CCC(C)C(CC)(C(=O)OCC)C(=O)OCC
178,['76-73-3'],"5-pentan-2-yl-5-prop-2-enyl-1,3-diazinane-2,4,6-trione",CCCC(C)C1(C(=O)NC(=O)NC1=O)CC=C
179,['76-74-4'],"5-ethyl-5-pentan-2-yl-1,3-diazinane-2,4,6-trione",CCCC(C)C1(C(=O)NC(=O)NC1=O)CC
180,['76-76-6'],"5-ethyl-5-propan-2-yl-1,3-diazinane-2,4,6-trione",CCC1(C(=O)NC(=O)NC1=O)C(C)C
181,['76-78-8'],"(1S,2S,6S,7S,9R,13R,17S)-4,15-dimethoxy-2,6,14,17-tetramethyl-10-oxatetracyclo[7.7.1.02,7.013,17]heptadeca-4,14-diene-3,11,16-trione",C[C@@H]1C=C(C(=O)[C@]2([C@H]1C[C@@H]3[C@@]4([C@@H]2C(=O)C(=C([C@@H]4CC(=O)O3)C)OC)C)C)OC
182,['77-02-1'],"5-propan-2-yl-5-prop-2-enyl-1,3-diazinane-2,4,6-trione",CC(C)C1(C(=O)NC(=O)NC1=O)CC=C
183,['77-03-2'],"3,3-diethylpiperidine-2,4-dione",CCC1(C(=O)CCNC1=O)CC
184,['77-04-3'],"3,3-diethyl-1H-pyridine-2,4-dione",CCC1(C(=O)C=CNC1=O)CC
185,['77-06-5'],"(1R,2R,5S,8S,9S,10R,11S,12S)-5,12-dihydroxy-11-methyl-6-methylidene-16-oxo-15-oxapentacyclo[9.3.2.15,8.01,10.02,8]heptadec-13-ene-9-carboxylic acid",C[C@@]12[C@H](C=C[C@@]3([C@@H]1[C@@H]([C@]45[C@H]3CC[C@](C4)(C(=C)C5)O)C(=O)O)OC2=O)O
186,['77-16-7'],"methyl (1S,4S,8R,10S,11E,14S)-11-ethylidene-12-oxo-7,9,13-trioxatetracyclo[6.5.1.01,10.04,14]tetradeca-2,5-diene-5-carboxylate",C/C=C/1\[C@H]2[C@@]3(C=C[C@H]4[C@@H]3[C@@H](O2)OC=C4C(=O)OC)OC1=O
187,['77-19-0'],2-(diethylamino)ethyl 1-cyclohexylcyclohexane-1-carboxylate,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2
188,['77-26-9'],"5-(2-methylpropyl)-5-prop-2-enyl-1,3-diazinane-2,4,6-trione",CC(C)CC1(C(=O)NC(=O)NC1=O)CC=C
189,['77-28-1'],"5-butyl-5-ethyl-1,3-diazinane-2,4,6-trione",CCCCC1(C(=O)NC(=O)NC1=O)CC
190,['77-30-5'],"5-ethyl-5-hexyl-1,3-diazinane-2,4,6-trione",CCCCCCC1(C(=O)NC(=O)NC1=O)CC
191,['77-48-5'],"1,3-dibromo-5,5-dimethylimidazolidine-2,4-dione",CC1(C(=O)N(C(=O)N1Br)Br)C
192,['77-49-6'],"2-methyl-2-nitropropane-1,3-diol",CC(CO)(CO)[N+](=O)[O-]
193,['77-52-1'],"(1S,2R,4aS,6aR,6aS,6bR,8aR,10S,12aR,14bS)-10-hydroxy-1,2,6a,6b,9,9,12a-heptamethyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydro-1H-picene-4a-carboxylic acid",C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O
194,['77-59-8'],"(1R,2S,4S,5'S,6S,7S,8R,9S,12S,13S,16S,18S)-5',7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icosane-6,2'-piperidine]-16-ol",C[C@H]1CC[C@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC[C@@H]6[C@@]5(CC[C@@H](C6)O)C)C)C)NC1
195,['77-60-1'],"(1R,2S,4S,5'R,6R,7S,8R,9S,12S,13S,16S,18S)-5',7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icosane-6,2'-oxane]-16-ol",C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC[C@@H]6[C@@]5(CC[C@@H](C6)O)C)C)C)OC1
196,['77-65-6'],2-bromo-N-carbamoyl-2-ethylbutanamide,CCC(CC)(C(=O)NC(=O)N)Br
197,['77-66-7'],N-(acetylcarbamoyl)-2-bromo-2-ethylbutanamide,CCC(CC)(C(=O)NC(=O)NC(=O)C)Br
198,['77-68-9'],"(3-hydroxy-2,2,4-trimethylpentyl) 2-methylpropanoate",CC(C)C(C(C)(C)COC(=O)C(C)C)O
199,['77-70-3'],ethyl 2-hydroxy-2-methylbutanoate,CCC(C)(C(=O)OCC)O
200,['77-71-4'],"5,5-dimethylimidazolidine-2,4-dione",CC1(C(=O)NC(=O)N1)C
201,['77-85-0'],"2-(hydroxymethyl)-2-methylpropane-1,3-diol",CC(CO)(CO)CO
202,['77-89-4'],"triethyl 2-acetyloxypropane-1,2,3-tricarboxylate",CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)OC(=O)C
203,['77-94-1'],"tributyl 2-hydroxypropane-1,2,3-tricarboxylate",CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)O
204,['77-95-2'],"(3R,5R)-1,3,4,5-tetrahydroxycyclohexane-1-carboxylic acid",C1[C@H](C([C@@H](CC1(C(=O)O)O)O)O)O
205,['78-12-6'],"2,2,2-trichloro-1-[3-(2,2,2-trichloro-1-hydroxyethoxy)-2,2-bis[(2,2,2-trichloro-1-hydroxyethoxy)methyl]propoxy]ethanol",C(C(COC(C(Cl)(Cl)Cl)O)(COC(C(Cl)(Cl)Cl)O)COC(C(Cl)(Cl)Cl)O)OC(C(Cl)(Cl)Cl)O
206,['78-15-9'],"2,2-bis(pentanoyloxymethyl)butyl pentanoate",CCCCC(=O)OCC(CC)(COC(=O)CCCC)COC(=O)CCCC
207,['78-17-1'],"2,2-bis(decanoyloxymethyl)butyl decanoate",CCCCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCCCC)COC(=O)CCCCCCCCC
208,['78-18-2'],1-(1-hydroperoxycyclohexyl)peroxycyclohexan-1-ol,C1CCC(CC1)(O)OOC2(CCCCC2)OO
209,['78-19-3'],"3,9-bis(ethenyl)-2,4,8,10-tetraoxaspiro[5.5]undecane",C=CC1OCC2(CO1)COC(OC2)C=C
210,['78-24-0'],"2-[[3-hydroxy-2-[[3-hydroxy-2,2-bis(hydroxymethyl)propoxy]methyl]-2-(hydroxymethyl)propoxy]methyl]-2-(hydroxymethyl)propane-1,3-diol",C(C(CO)(CO)COCC(CO)(CO)COCC(CO)(CO)CO)O
211,['78-28-4'],3-methylpentan-3-yl carbamate,CCC(C)(CC)OC(=O)N
212,['78-35-3'],"3,7-dimethylocta-1,6-dien-3-yl 2-methylpropanoate",CC(C)C(=O)OC(C)(CCC=C(C)C)C=C
213,['78-36-4'],"3,7-dimethylocta-1,6-dien-3-yl butanoate",CCCC(=O)OC(C)(CCC=C(C)C)C=C
214,['78-44-4'],[2-(carbamoyloxymethyl)-2-methylpentyl] N-propan-2-ylcarbamate,CCCC(C)(COC(=O)N)COC(=O)NC(C)C
215,['78-63-7'],"2,5-bis(tert-butylperoxy)-2,5-dimethylhexane",CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C
216,['78-67-1'],2-(2-cyanopropan-2-yldiazenyl)-2-methylpropanenitrile,CC(C)(C#N)N=NC(C)(C)C#N
217,['79-15-2'],N-bromoacetamide,CC(=O)NBr
218,['79-17-4'],2-aminoguanidine,C(=NN)(N)N
219,['79-49-2'],"1,1,1,3,3-pentabromopropan-2-one",C(C(=O)C(Br)(Br)Br)(Br)Br
220,['79-50-5'],"3-hydroxy-4,4-dimethyloxolan-2-one",CC1(COC(=O)C1O)C
221,['79-58-3'],"(1S,2R,7S,10R,11S,13S,14S,15R,16S,17R,20S,23S)-10,14,16,20-tetramethyl-22-azahexacyclo[12.10.0.02,11.05,10.015,23.017,22]tetracos-4-ene-7,13-diol",C[C@H]1CC[C@@H]2[C@H]([C@H]3[C@@H](N2C1)C[C@@H]4[C@@]3([C@H](C[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O)C)O)C)C
222,['79-63-0'],"(3S,5R,10S,13R,14R,17R)-4,4,10,13,14-pentamethyl-17-[(2R)-6-methylhept-5-en-2-yl]-2,3,5,6,7,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-3-ol",C[C@H](CCC=C(C)C)[C@H]1CC[C@@]2([C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C
223,['79-64-1'],"(6S,8R,9S,10R,13S,14S,17S)-17-hydroxy-6,10,13-trimethyl-17-prop-1-ynyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one",CC#C[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C[C@@H](C4=CC(=O)CC[C@]34C)C)C)O
224,['79-69-6'],"(E)-4-(2,5,6,6-tetramethylcyclohex-2-en-1-yl)but-3-en-2-one",CC1CC=C(C(C1(C)C)/C=C/C(=O)C)C
225,['79-76-5'],"(E)-4-(2,2-dimethyl-6-methylidenecyclohexyl)but-3-en-2-one",CC(=O)/C=C/C1C(=C)CCCC1(C)C
226,['79-77-6'],"(E)-4-(2,6,6-trimethylcyclohexen-1-yl)but-3-en-2-one",CC1=C(C(CCC1)(C)C)/C=C/C(=O)C
227,['79-78-7'],"(1E)-1-(2,6,6-trimethylcyclohex-2-en-1-yl)hepta-1,6-dien-3-one",CC1=CCCC(C1/C=C/C(=O)CCC=C)(C)C
228,['79-81-2'],"[(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenyl] hexadecanoate",CCCCCCCCCCCCCCCC(=O)OC/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(CCCC1(C)C)C
229,['79-83-4'],"3-[[(2R)-2,4-dihydroxy-3,3-dimethylbutanoyl]amino]propanoic acid",CC(C)(CO)[C@H](C(=O)NCCC(=O)O)O
230,['79-89-0'],"(E)-3-methyl-4-(2,6,6-trimethylcyclohexen-1-yl)but-3-en-2-one",CC1=C(C(CCC1)(C)C)/C=C(\C)/C(=O)C
231,['79-91-4'],"2,2-dimethyl-5-oxooxolane-3-carboxylic acid",CC1(C(CC(=O)O1)C(=O)O)C
232,['80-25-1'],2-(4-methylcyclohexyl)propan-2-yl acetate,CC1CCC(CC1)C(C)(C)OC(=O)C
233,['80-26-2'],2-(4-methylcyclohex-3-en-1-yl)propan-2-yl acetate,CC1=CCC(CC1)C(C)(C)OC(=O)C
234,['80-27-3'],2-(4-methylcyclohex-3-en-1-yl)propan-2-yl propanoate,CCC(=O)OC(C)(C)C1CCC(=CC1)C
235,['80-52-4'],4-(2-aminopropan-2-yl)-1-methylcyclohexan-1-amine,CC1(CCC(CC1)C(C)(C)N)N
236,['80-53-5'],4-(2-hydroxypropan-2-yl)-1-methylcyclohexan-1-ol,CC1(CCC(CC1)C(C)(C)O)O
237,['80-63-7'],methyl 2-chloroprop-2-enoate,COC(=O)C(=C)Cl
238,['80-68-2'],2-amino-3-hydroxybutanoic acid,CC(C(C(=O)O)N)O
239,['80-69-3'],2-hydroxypropanedioic acid,C(C(=O)O)(C(=O)O)O
240,['80-71-7'],2-hydroxy-3-methylcyclopent-2-en-1-one,CC1=C(C(=O)CC1)O
241,['80-72-8'],"2,3-dihydroxycyclopent-2-en-1-one",C1CC(=O)C(=C1O)O
242,['80-75-1'],"(8S,9S,10R,11R,13S,14S,17S)-17-acetyl-11-hydroxy-10,13-dimethyl-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one",CC(=O)[C@H]1CC[C@@H]2[C@@]1(C[C@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C
243,['80-78-4'],"(1S,2S,7S,10R,11S,14S,15R,16S,17R,20S,23S)-10,14,16,20-tetramethyl-22-azahexacyclo[12.10.0.02,11.05,10.015,23.017,22]tetracos-4-en-7-ol",C[C@H]1CC[C@@H]2[C@H]([C@H]3[C@@H](N2C1)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O)C)C)C
244,['80-97-7'],"(3S,5S,8R,9S,10S,13R,14S,17R)-10,13-dimethyl-17-[(2R)-6-methylheptan-2-yl]-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-ol",C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C
245,['80-99-9'],"(3S,5S,9R,10S,13R,14R,17R)-10,13-dimethyl-17-[(2R)-6-methylheptan-2-yl]-2,3,4,5,6,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3C2=CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C
246,['81-21-0'],"4,10-dioxapentacyclo[6.3.1.02,7.03,5.09,11]dodecane",C1C2C3CC4C(C3C1C5C2O5)O4
247,['81-23-2'],"(4R)-4-[(5S,8R,9S,10S,13R,14S,17R)-10,13-dimethyl-3,7,12-trioxo-1,2,4,5,6,8,9,11,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-17-yl]pentanoic acid",C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(C(=O)C[C@H]3[C@H]2C(=O)C[C@H]4[C@@]3(CCC(=O)C4)C)C
248,['81-25-4'],"(4R)-4-[(3R,5S,7R,8R,9S,10S,12S,13R,14S,17R)-3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoic acid",C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C
249,['83-27-2'],diethyl 2-butan-2-ylpropanedioate,CCC(C)C(C(=O)OCC)C(=O)OCC
250,['83-43-2'],"(6S,8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-17-(2-hydroxyacetyl)-6,10,13-trimethyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-one",C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O
251,['83-44-3'],"(4R)-4-[(3R,5R,8R,9S,10S,12S,13R,14S,17R)-3,12-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoic acid",C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C
252,['83-45-4'],"(3S,5S,8R,9S,10S,13R,14S,17R)-17-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-ol",CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C
253,['83-46-5'],"(3S,8S,9S,10R,13R,14S,17R)-17-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C
254,['83-47-6'],"(3S,8S,9S,10R,13R,14S,17R)-17-[(2R,5S)-5-ethyl-6-methylheptan-2-yl]-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",CC[C@@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C
255,['83-48-7'],"(3S,8S,9S,10R,13R,14S,17R)-17-[(E,2R,5S)-5-ethyl-6-methylhept-3-en-2-yl]-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C
256,['83-49-8'],"(4R)-4-[(3R,5R,6S,8S,9S,10R,13R,14S,17R)-3,6-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoic acid",C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C[C@@H]([C@H]4[C@@]3(CC[C@H](C4)O)C)O)C
257,['84-58-2'],"4,5-dichloro-3,6-dioxocyclohexa-1,4-diene-1,2-dicarbonitrile",C(#N)C1=C(C(=O)C(=C(C1=O)Cl)Cl)C#N
258,['85-39-2'],[3-(hydroxymethyl)-2-bicyclo[2.2.1]hept-5-enyl]methanol,C1C2C=CC1C(C2CO)CO
259,['85-40-5'],"3a,4,7,7a-tetrahydroisoindole-1,3-dione",C1C=CCC2C1C(=O)NC2=O
260,['87-39-8'],"6-hydroxy-5-nitroso-1H-pyrimidine-2,4-dione",C1(=C(NC(=O)NC1=O)O)N=O
261,['87-56-9'],"(Z)-2,3-dichloro-4-oxobut-2-enoic acid",C(=O)/C(=C(\C(=O)O)/Cl)/Cl
262,['87-72-9'],"(3R,4S,5S)-oxane-2,3,4,5-tetrol",C1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O
263,['87-73-0'],"(2S,3S,4S,5R)-2,3,4,5-tetrahydroxyhexanedioic acid",[C@H]([C@@H]([C@@H](C(=O)O)O)O)([C@H](C(=O)O)O)O
264,['87-79-6'],"(3S,4R,5S)-1,3,4,5,6-pentahydroxyhexan-2-one",C([C@@H]([C@H]([C@@H](C(=O)CO)O)O)O)O
265,['87-88-7'],"2,5-dichloro-3,6-dihydroxycyclohexa-2,5-diene-1,4-dione",C1(=C(C(=O)C(=C(C1=O)Cl)O)Cl)O
266,['87-89-8'],"cyclohexane-1,2,3,4,5,6-hexol",C1(C(C(C(C(C1O)O)O)O)O)O
267,['87-90-1'],"1,3,5-trichloro-1,3,5-triazinane-2,4,6-trione",C1(=O)N(C(=O)N(C(=O)N1Cl)Cl)Cl
268,['88-12-0'],1-ethenylpyrrolidin-2-one,C=CN1CCCC1=O
