,SMIELS,Atom2,Func. Group,Actual,Predict
1551,COC1=CC=CC(=C1)C=O,CHO,ester,504.15,481.16147
5810,CNC(=O)OC1=CC=CC=C1O,CHON,ester,374.15,447.33627
8731,C1CC2C(C1)C3CC2CC3=O,CHO,ketone,516.04,495.33514
7160,C1CC2CC=CC(C1)C2,CH,alkene,430.97,423.57404
5563,COCOCOCOCOCOC,CHO,ester,515.45,501.4481
4537,CC(C(=C)C(=O)OC)O,CHO,ester,483.4,457.1166
10634,CC(=C1C2CCC3C2C1CC3)C,CH,alkene,496.23,497.3819
8772,CCOC(=O)/C=C(\C)/N1CCCC1,CHON,ester,518.78,542.43243
9142,C1=CC2=NN3C=CC=CC3=NN2C=C1,CHN,alkene,612.64,633.34576
8015,CCCCC/C=C/C=C/C=O,CHO,alkene,337.65,476.37637
8348,C1CC/C=C\CC/C=C/C1,CH,alkene,468.02,452.7537
9669,CC(=CC1=CC=C(C=C1)OC)C,CHO,ester,504.15,480.08524
2216,CCCC(CCC)N,CHN,amine,412.65,411.11813
9469,CCC(OC/C=C/C)OC/C=C/C,CHO,ester,463.15,504.7714
2412,C(=C/C#N)\C#N,CHN,alkene,459.15,476.84247
9447,CC1(C2C1C3CCC2C3=C)C,CH,alkene,457.29,461.53424
2079,CCCO,CHO,alcohol,370.35,399.79602
7126,CCCC1CCC=CC1,CH,alkene,424.23,419.67307
3867,CC(=O)/C=C/C(=O)O,CHO,carboxylic_acid,517.54,518.80554
10566,CCCCCC#CC(C)(C)CC,CH,alkyne,479.93,471.65887
6177,CCCCCCNCC,CHN,amine,431.15,432.56497
10183,C1CCCCCC2C(O2)CCCC1,CHO,ester,420.15,508.101
3883,C1CN(C(=O)N1)CCN,CHON,amide,531.02,552.5616
2133,CN1CCOCC1,CHON,ester,389.15,379.70303
6900,C1CCC2C(C1)C(=O)NC2=O,CHON,amide,593.12,560.445
4439,COCCOCCCN,CHON,ester,454.25,452.94775
6975,C#CCCCN1CCOCC1,CHON,ester,349.15,414.05566
1254,CC(=O)C(CC=C)C(=O)C,CHO,alkene,472.15,468.84247
5910,CC1(CCCC=C1)C,CH,alkene,392.15,400.68713
5692,CC(C)CCC(C(=O)O)N,CHON,carboxylic_acid,576.92,578.7701
10764,CCC(C)(C)CCCC(=O)OCC=C,CHO,ester,525.83,516.5052
10781,CCCCCCC(=O)CCCCC,CHO,ketone,528.03,512.671
2418,CCC1=CC(=NC(=C1)C)C,CHN,aromatic,460.65,468.34305
5941,CC=CC=CC=CC,CH,alkene,395.12,400.44736
5793,CC1CC(=O)C=CC1C,CHO,alkene,357.15,452.10944
3405,C(CC(=O)N)CO,CHON,alcohol,509.7,483.1715
4271,CC1CC=CC1=O,CHO,alkene,413.15,411.60236
5645,CCC1(C(=O)NC1=O)CC,CHON,amide,555.2,528.9817
5652,CC(C)(C)OC(=O)NCCO,CHON,ester,557.1,528.0314
4028,CC(C)C(C)OC,CHO,ester,356.15,365.03333
1009,CC(=O)COC(=O)C,CHO,ester,444.15,435.2208
10705,C1CCCC2(CC2)C3(CC1)CC3,CH,alkane,512.34,508.05203
5475,CCCCN(C(=O)OCC)N=O,CHON,ester,493.82,465.73422
3082,C1=CON=C1N,CHON,aromatic,348.65,418.31573
11108,CC1=C(C2=CC=CC=C2N1)CC(C)N,CHN,aromatic,629.85,556.23846
4432,CCCCCCOO,CHO,ester,451.48,491.25024
6146,COCC1CCCCC1,CHO,ester,424.61,427.7509
7661,CN(C)CC1CCCCC1=O,CHON,ketone,505.33,486.88547
1298,CC(C)(C#CC(C)(C)O)O,CHO,alkyne,478.15,523.3905
7098,C1C2C1C3C=CC2C=C3,CH,alkene,419.39,418.59515
5371,CCC1(CCOC1=O)C,CHO,ester,467.65,427.18695
7689,CCC1=CC=C(C=C1)C#N,CHN,aromatic,510.15,482.59494
5141,CCCC(=O)C(=O)CC,CHO,ketone,421.15,443.8332
6276,CC=CC(=O)CC(C)C,CHO,alkene,443.15,434.70694
3313,C1C(OCO1)CO,CHO,ester,431.15,445.78296
2760,C1CCN(CC1)CCN2CCCCC2,CHN,amine,538.15,531.3625
10628,CC(=C1C2C=CC1C3C2C=C3)C,CH,alkene,494.55,497.1421
707,CCCC(C)OC(=O)C,CHO,ester,403.65,421.66333
2465,CC(C)NCC1=CC=CC=C1,CHN,aromatic,473.15,472.1226
1281,C1CC(C2C1O2)OC3CCC4C3O4,CHO,ester,476.15,486.05283
5242,CN(C)CCC(=O)N(C)C,CHON,amide,438.51,451.8199
5509,CCOC(C)(C#N)OCC,CHON,ester,503.45,489.61005
3209,CCOCOC,CHO,ester,339.05,355.59592
5580,CNC(=O)OCCOC(=O)C=C,CHON,ester,523.05,535.7417
7121,CCC1CCC(C1)CC,CH,alkane,423.15,416.65802
9058,CCCCCCC=CCC(=O)O,CHO,alkene,578.07,564.88385
9054,CC1(C2CCC1(C(=O)C2=O)C)C,CHO,ketone,577.6,549.8093
8273,C1CC23CC2(C1)C=CC=C3,CH,alkene,456.36,451.5078
7388,CC(C)C(=O)OCC=C(C)C,CHO,ester,467.34,454.06528
1778,CC(C(=O)O)OC1=CC=CC=C1,CHO,carboxylic_acid,539.15,508.05273
3397,CC(C)(C(=O)O)N,CHON,carboxylic_acid,505.93,531.23486
2180,C(CCNCCCN)CN,CHN,amine,402.15,490.93668
5596,COC(=O)CC(=O)CC(=O)OC,CHO,ester,530.07,543.3005
9663,CC(CCC=C(C)C)CCC=O,CHO,alkene,503.54,499.30878
4032,CC(C)(C)C1CO1,CHO,ester,359.15,370.6732
9350,CCC(C)C(CC)C(C)(C)C,CH,alkane,448.15,449.4876
2696,CC1CCC(=O)N1,CHON,amide,521.15,456.67938
8705,CC1(C2CCC(C2)(C1=C)N)C,CHN,alkene,513.65,483.0446
683,CCC(=O)C(C)(C)C,CHO,ketone,398.75,409.39896
6544,CCCC(C)(C)CC(=O)O,CHO,alcohol,482.0,514.1859
4328,C1COC2C1OCC2,CHO,ester,427.15,412.1565
8548,CC(C)CC1CCC(=O)CC1,CHO,ketone,491.15,482.74066
2127,C1=CN=CC=N1,CHN,aromatic,388.15,410.09525
8522,CCOCC#CCN1CCCC1,CHON,ester,487.94,469.61462
6527,CCOCCN1CCOCC1,CHON,ester,479.15,452.43817
2158,C1=CC(=CC(=C1)N=C=O)N=C=O,CHON,aromatic,394.15,476.9116
8920,C1C2CC3CC1CC(C2)(C3)O,CHO,alcohol,540.64,526.03687
7666,CC/C=C\C/C=C\CCO,CHO,alkene,506.02,490.23926
5771,C1CC2(C1)CN(C2)CCN,CHN,amine,320.65,423.19812
3572,CC1OCC(=C)O1,CHO,ester,382.34,361.32874
1869,CC1=CC2=CC=CC=C2OC1=O,CHO,aromatic,565.65,542.2561
6500,CCC1=CNC(=C1C)C,CHN,aromatic,473.15,462.23917
9674,CCCCCCC(=O)CC(C)C,CHO,ketone,504.71,511.32605
8365,C=C1C2C(=C)C(=C)C(C1=C)O2,CHO,ester,469.74,463.7815
7287,CCCCCCCNCC,CHN,amine,453.85,458.78882
1222,CC(=O)OC1=CC=CC=C1,CHO,ester,469.15,487.21115
6059,CN1CC2CCC1C=C2,CHN,alkene,411.99,416.57913
1655,C1=CC=C(C=C1)OCCO,CHO,ester,518.15,474.69943
3598,C/C=C/C(C)O,CHO,alkene,391.65,407.94714
7359,CCCC(=O)OCC(C)CC,CHO,ester,463.3,460.0875
10934,C1C2CC(=O)C1C3C2C4CC3C=C4,CHO,alkene,558.76,543.4673
1816,COC1=CC(=CC2=C1OCO2)CC=C,CHO,ester,549.65,525.70996
10873,C1/C=C\CCC2OC2CC/C=C\C1,CHO,ester,542.8,518.2153
3898,CCC(C)(C(=O)O)O,CHO,alcohol,548.46,528.4755
10891,CC1=CC(C2CC1C2(C)C)OC(=O)C,CHO,ester,545.25,524.34564
5622,CCC(C)C(CO)CO,CHO,alcohol,543.24,525.97394
2358,COC1=C(C=C(C=C1)CC#N)OC,CHON,ester,447.65,464.26862
9708,CCCCCCCC(C)OC(=O)C,CHO,ester,509.06,506.16193
3156,CNC(=O)C(=O)O,CHON,carboxylic_acid,517.79,538.73846
9152,C1CCC(CC1)C2=C(COC2=O)O,CHO,ester,618.88,610.36316
7360,CCCCCC(C)C(=O)OC,CHO,ester,463.3,462.5599
2474,CNC1=CC=CC=N1,CHN,aromatic,473.65,455.0027
9438,CCC(CC)C(C)(C)C(C)C,CH,alkane,456.15,449.4876
5760,CCN1CN(C(=O)N(C1)CO)CO,CHON,amide,660.67,645.7881
4353,CCC(C)N(COC)N=O,CHON,ester,434.7,427.7974
2223,C1=CC=C(C=C1)N2C=CC=N2,CHN,aromatic,414.65,450.42554
1320,CC(C(C)(C)CO)O,CHO,alcohol,481.15,499.11902
4420,CC(=O)N1CCOCC1,CHON,ester,450.09,445.806
7273,CC1CC(=C)C=C(C1)OC,CHO,ester,450.79,446.06592
4638,CC(C)C(CO)CO,CHO,alcohol,520.36,509.66223
11133,CC(=O)N1CCCC(=C1)C2=NCCCC2,CHON,amide,646.62,664.758
8004,C1C2C=CC1C3C2C(=O)N(C3=O)O,CHON,alkene,660.49,651.19977
6615,CC(C)(C#C)OCCC#N,CHON,ester,494.03,489.65826
3183,C1(=O)NC(=O)NC(=O)N1,CHON,aromatic,641.57,587.35065
3029,C=CN=O,CHON,alkene,305.44,335.1705
9887,CCC(=CCC(C)CCO)CC,CHO,alkene,547.06,539.4338
7564,CCC(CC)C(C)(C)CO,CHO,alcohol,494.03,469.98157
8833,CCCC=C1CCCCC1=O,CHO,alkene,527.08,503.92453
7099,C1C2C=CC3C1C3C=C2,CH,alkene,419.39,418.59515
6876,CC(=C)C(=O)OCCNCCO,CHON,ester,579.77,544.4559
9655,CCC#CCCCC(C)(OC)OC,CHO,ester,501.89,506.04654
9870,CCC(=O)C1=CC=C(C=C1)N(C)C,CHON,ketone,544.15,510.63058
10062,CCCCCCCCOC(=O)CC#N,CHON,ester,611.58,591.93024
2291,CC1=CC(=NC=N1)C,CHN,aromatic,432.15,422.8239
8061,C1C(O1)CCCC2C(O2)CC3CO3,CHO,ester,390.15,483.10388
1202,CC(C)CCCCCCO,CHO,alcohol,467.15,486.94962
6970,CCCCN(CCCC)C#N,CHN,amine,327.15,462.3725
10354,CCC(CC)CC(CC)C(C)C,CH,alkane,468.15,470.0023
9017,CC(C)CC(=O)CC(C)(C=C)O,CHO,alkene,567.46,592.524
2228,CN1CCCC(C1)CO,CHON,alcohol,415.65,460.78946
8568,CCCCCCC1CC(=O)OC1,CHO,ester,493.36,480.65695
4837,C=CC(C=C)C=C,CH,alkene,350.15,358.7108
8630,CCCC(=O)C1CCCCC1,CHO,ketone,501.82,485.7557
6765,C1=CC=C(C=C1)C(CO)N,CHON,aromatic,534.15,504.59653
1372,CCCCCCCCCO,CHO,alcohol,486.45,487.7851
10366,CCCC(CC)C(C)(C)CCC,CH,alkane,469.15,468.15274
6874,CCOC(=O)C1CCCNC1=O,CHON,ester,576.78,557.8488
511,CCC1CCCCC1C,CH,alkane,424.85,416.65802
8228,C1CC2C(C1)C3CC2C=C3,CH,alkene,447.38,444.71017
4083,CN1CC=CCN1C,CHN,alkene,376.6,406.16595
2897,C1=CC=C(C=C1)OC2=CC=CC(=C2)N,CHON,ester,588.15,564.0114
4711,C1CCNC(C1)C(=O)O,CHON,carboxylic_acid,550.49,535.6883
5008,CC(C)(C)C(C)(C)N,CHN,amine,394.65,397.3097
7496,CCCCC(C(=O)C)C(=O)C,CHO,ketone,484.15,507.46213
9102,C1CCC2(CC1)N(CCO2)CCO,CHON,ester,591.17,583.38464
9409,CCCCC(C)C(C)C(C)C,CH,alkane,453.15,448.89087
6607,C1CC2CCC1CC2O,CHO,alcohol,492.17,474.81708
7906,CCCCCN(CCCCO)N=O,CHON,alcohol,573.54,564.45044
6561,CC(C)N=C(N(C)C)N(C)C,CHN,amine,483.64,474.11545
1708,CCCCOC(=O)CC(=O)OCCCC,CHO,ester,524.65,538.3165
9262,CCCCN1CCN(C1=O)CCCC,CHON,amide,383.65,500.66705
1984,CCC(C)(CCCC(C)C)O,CHO,alcohol,345.15,469.61685
9749,CC1C=C(CCC1C(OC)OC)C,CHO,ester,514.7,520.22076
4018,CCC(C)OC=C,CHO,ester,354.15,360.65915
9349,CCC(C)C(C(C)C)C(C)C,CH,alkane,448.15,449.4876
6919,CC(=O)N1CCC(CC1)C(=O)O,CHON,carboxylic_acid,609.74,580.38165
5714,CCOC(=O)NCC(=NC)NC,CHON,ester,594.88,599.12396
5461,C1CCN(C1)CCC#N,CHN,amine,489.96,487.21936
5201,CCC1CCCC(=O)O1,CHO,ester,428.99,432.85916
184,C1CCCCCCCCC1,CH,alkane,475.15,452.4965
3167,CN(COC)N=O,CHON,ester,558.65,426.31104
1381,CC(C)(CCC(C)(C)O)O,CHO,alcohol,487.15,528.12445
3470,CN(CC(=O)O)C(=N)N,CHON,carboxylic_acid,605.94,593.1866
2489,CC1=CC(=CC=C1)CN,CHN,aromatic,476.65,485.8894
1653,CC(C)CC(=O)OCC1=CC=CC=C1,CHO,ester,518.15,483.4939
6427,CC1C(C(=O)C=C1C)C,CHO,alkene,465.21,444.1624
4988,CCCCN(C)CC,CHN,amine,390.15,377.12912
1829,CC(=O)OC1=C(C=C(C=C1)CC=C)OC,CHO,ester,554.15,531.3499
4866,CCCCCC(CO)O,CHO,alcohol,363.15,526.5756
1872,CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)O,CHO,ester,567.15,631.10706
10060,CCCCCCC(C)OC(=O)CC#N,CHON,ester,611.14,591.0206
3473,C(C(=O)NCC(=O)O)N,CHON,carboxylic_acid,613.2,632.65173
4089,CC1(OCC(=C)O1)C,CHO,ester,378.15,378.13876
3355,C1CN(CC1O)N=O,CHON,alcohol,470.15,462.00156
2933,COC(=O)C(=C)C#N,CHON,ester,321.15,387.01245
669,CCC(=O)OCC=C,CHO,ester,397.15,390.27567
631,CCOC(=O)C(C)(C)C,CHO,ester,391.55,421.66333
8902,CC(C)(CC1CCCCC1)O,CHO,alcohol,536.9,514.5367
6857,CCC1CC(=O)C(=C1C)O,CHO,alkene,567.04,541.93787
859,CC(COC(C)(C)C)O,CHO,ester,424.15,442.59033
2425,CCN(CC)CCCO,CHON,alcohol,462.65,444.64215
1544,CCC(CC)(C(=O)OCC)C(=O)OCC,CHO,ester,503.15,523.81055
9763,CC(=CCC/C(=C/C(=O)OC)/C)C,CHO,ester,517.58,515.2645
7805,C12C3C4C1C5C2C3C45C(=O)O,CHO,alcohol,541.07,541.1097
6139,CCC(C)C(C)(OC)OC,CHO,ester,423.81,424.37286
1755,COC1=C(C(=CC=C1)OC)O,CHO,ester,534.15,494.13995
10679,CCN(CC)CC#CCN(CC)CC,CHN,alkyne,508.04,485.07874
2367,CCNC(=O)OCC,CHON,ester,449.15,461.1413
1670,CC1=CC(=C(C=C1C)C(=O)C)C,CHO,aromatic,519.65,498.28085
7469,CC1CCOC(O1)C=C(C)C,CHO,ester,478.34,458.09164
1157,CCCOC1=CC=CC=C1,CHO,ester,463.05,481.3494
1864,C(C(CO)O)O,CHO,alcohol,563.15,556.59705
8319,CC(=C1CCCCCC1)C,CH,alkene,463.41,455.30554
5558,CCCCC#CC(=O)O,CHO,alkyne,514.27,503.49188
629,CCC(=O)OC(C)(C)C,CHO,ester,391.4,421.66333
7833,CCCC(C)C(CC)C(=O)O,CHO,alcohol,550.15,527.50397
1973,CCO/C=C/C,CHO,ester,344.65,359.9918
6842,C1COCCOCCOCCN1,CHON,ester,561.88,530.95496
11141,CC(C)(CCCCCCC(C)(C)O)O,CHO,alcohol,652.06,634.04645
512,CCCCC1CCCC1,CH,alkane,429.75,419.67307
3787,CCNC(=O)N(CC)N=O,CHON,amide,464.4,472.0317
1557,CC1=CC(=C(C=C1C)O)C,CHO,aromatic,505.15,496.77942
4579,CC1CN(CCC1=O)N=O,CHON,ketone,495.82,455.61456
9751,CCCCOC1=CC=C(C=C1)C#N,CHON,ester,515.15,483.55075
825,C1CC(OC=C1)C=O,CHO,ester,419.15,418.34717
10805,C1CCC(=C2CCCCC2)CC1,CH,alkene,531.72,516.61743
7164,CC1CCC2N1C(CC2)C,CHN,amine,431.04,423.19382
2101,CCOC(CCC#N)OCC,CHON,ester,378.15,439.5311
8462,CCC(=C)C(=O)OCCC(C)C,CHO,ester,482.74,468.96182
9807,CC(C)CCC1=CC=C(C=C1)O,CHO,aromatic,528.15,497.03723
921,CCCC(CCC)C=O,CHO,aldehyde,433.15,430.10062
1558,CC1=CC(=C(C=C1)CO)C,CHO,aromatic,505.15,491.54498
8177,C/C=C(/C)\C=C\C=C(C)C,CH,alkene,440.64,438.34314
4569,C=C1CC(C1)C(=O)O,CHO,alkene,492.56,472.7309
1099,C1=CC=C(C=C1)O,CHO,aromatic,454.95,480.27988
10011,CCCCC(CC)OCCOCCO,CHO,ester,587.86,584.0263
11157,C1CCC(=O)CCCCCC(=O)CC1,CHO,ketone,659.64,616.808
2651,COC1=CC=C(C=C1)CN,CHON,ester,509.65,490.33334
7076,CC1=C(C(=C(C1)C)C)C,CH,alkene,415.15,417.5229
7339,CCC1=C(N=C(C=C1)C)C,CHN,aromatic,461.15,468.34305
2107,CN1CCCCC1,CHN,amine,380.15,381.76926
1967,CCCCC(CC)O,CHO,alcohol,339.15,439.55548
4249,CO/C=C/C(OC)OC,CHO,ester,407.86,427.67273
4515,COC(=O)COCC(=O)OC,CHO,ester,475.74,468.53152
8066,CC1(CC2=C(O1)C(=CC=C2)O)C,CHO,ester,393.65,435.59705
8478,CCCC(C)C1C(C(=O)O1)(C)C,CHO,ester,484.22,475.63513
8421,C=COCCCCCCOC=C,CHO,ester,478.15,454.8684
8277,CC1=C(C(CC=C1)(C)C)C,CH,alkene,456.47,447.31293
11101,C1=CC2C1C3C=CC2C4C3C(=O)C4=O,CHO,alkene,625.74,628.822
7169,CCCCN(C)CCCC,CHN,amine,432.15,424.15118
10864,CC(=O)OC1C(C2CCC1(C2)C)(C)C,CHO,ester,541.27,517.5091
5800,C1CCC(C1)NC2CC2,CHN,amine,365.15,448.981
10697,C1CCC23CCC2(C1)C=CC=C3,CH,alkene,510.66,508.05203
6906,C1=CC=C(C(=C1)C(=O)O)C(=O)O,CHO,aromatic,598.0,543.46826
265,C/C=C\C(C)C,CH,alkene,329.45,357.8833
4038,CC/C=C\N1CC1,CHN,alkene,360.62,381.15387
7622,CC1=CC=CC=C1CN=C=O,CHON,aromatic,499.15,492.84885
526,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CHO,aromatic,373.15,466.65448
3500,CC=C1CC1,CH,alkene,332.05,341.79102
6926,C/C=C(\C(C)C)/C(=O)NC(=O)N,CHON,alkene,616.68,592.9947
2607,C(CCCCN)CCCN,CHN,amine,498.15,497.07935
7683,CCN(CC)CCCC(C)O,CHON,alcohol,509.7,479.08035
8699,CC1C(NC2=CC=CC=C12)C,CHN,aromatic,513.15,499.38614
7048,CCCCCC=CCC,CH,alkene,409.68,415.83743
8193,C/C=C/C1C(CC1)/C=C/C,CH,alkene,443.06,440.0939
10614,C1CC2CC1C3C2C4CCC3C4,CH,alkane,491.78,501.2544
10572,CCC(C)(CC)C(C)(C)C(C)C,CH,alkane,481.15,470.0023
7106,C1C2CC2C=CC3C1C3,CH,alkene,420.23,418.83493
2611,CC(C)CC(=O)N,CHON,amide,499.15,449.13007
7493,CC(=O)OC1(CCCCC1)C,CHO,ester,483.53,466.695
8728,CC(C)C(C(C)(C)C(C)C)O,CHO,alcohol,516.03,494.46796
11158,C1CCCCCC(CCCC1)C(=O)O,CHO,alcohol,660.57,620.0981
9215,C1COCCNCCOCCOCCN1,CHON,ester,669.0,614.2856
9343,C1CC12C3C4C5C4C2C6C5C63,CH,alkane,448.06,465.7277
8827,CC(=O)NC(C)(C)CC(C)(C)C,CHON,amide,525.98,538.0026
7374,CCCCCC(CCC)O,CHO,alcohol,465.65,482.5091
2736,CC1=CC2=CC=CC=C2N=C1,CHN,aromatic,532.95,526.8129
6837,CC(C)(C)C(C(C)(C)O)O,CHO,alcohol,560.1,533.05273
9906,C/C=C/CC/C=C/CCCCO,CHO,alkene,551.78,557.81464
7188,CN1C2CC(N1C)C3C2C=C3,CHN,alkene,436.57,469.33237
5712,CO/C=C/C=C(C#N)C#N,CHON,ester,594.54,573.4661
5343,CCC#CC(CC)O,CHO,alkyne,460.5,441.1557
4628,C1CCC(C(C1)N)O,CHON,alcohol,516.47,485.76163
4438,COC(CCCN)OC,CHON,ester,453.81,455.59448
2482,CCCCCNCCCCC,CHN,amine,475.65,484.72766
3875,C=CCC(C(=O)O)N,CHON,carboxylic_acid,528.28,518.8718
7251,CC(C)C(C)(C(C)(C)C)O,CHO,alcohol,447.35,465.43948
4314,CC1=C(OC=C1)C,CHO,aromatic,423.15,411.9607
2665,CCCCCCCC(=O)N,CHON,amide,512.15,507.94003
5688,CC(C)CC(C)(C(=O)O)N,CHON,carboxylic_acid,574.13,569.5216
7379,CCCCC#CC(=O)OCC,CHO,ester,466.15,464.49805
7931,CCCCCCC(CCO)O,CHO,alcohol,589.44,578.7301
10706,C1CCC(CC1)C2CCCC=C2,CH,alkene,512.42,504.74762
7696,CC(CCC(=O)C1=COC=C1)O,CHO,aromatic,512.15,445.81488
2372,CC(C)C1(C(=O)NC(=O)N(C1=O)C)CC=C,CHON,amide,450.15,489.58456
4311,CCCCOCCN,CHON,ester,422.15,426.76804
8519,CC1=CC(=C(C(=C1)OC)C)C,CHO,ester,487.65,485.05292
5146,C/C=C(\C)/COC(=O)C,CHO,ester,422.02,421.66333
7808,CC(C)(C)OC(=O)CCC(=O)OOC,CHO,ester,541.15,515.97766
2540,CC1=CC(=CC=C1)C#N,CHN,aromatic,486.15,487.78662
5830,CC(=C(C=C)C=C)C,CH,alkene,379.92,392.75623
10046,CCCCOC(=O)/C=C\C(=O)OCC1CO1,CHO,ester,605.57,577.1667
1487,CC(C)CCCCC(=O)O,CHO,alcohol,504.65,519.2421
11129,CCCC(=O)C(CC(=O)OCC)C(=O)OCC,CHO,ester,644.03,608.91266
1952,CC(=O)O/C=C/C=C,CHO,ester,333.65,390.27567
4517,CCC(C(C)C=O)O,CHO,alcohol,476.84,449.84103
8373,CN(C)C1C2CCC(C2)C1OC,CHON,ester,471.67,469.25998
6112,CCOC(/C=C/C)OCC,CHO,ester,420.65,426.88364
1972,C=CC1(CCCCC1)O,CHO,alkene,340.65,460.0057
5639,CC(=O)OCN(CCC(=O)OC)N=O,CHON,ester,552.04,522.3242
5958,CC1CC12C=CC=C2,CH,alkene,398.95,404.92563
5038,CC(C)C(C)OC(=O)C,CHO,ester,401.65,410.7475
245,C/C=C/C=C,CH,alkene,315.15,315.4752
5081,CC(=CC(OC)OC)C,CHO,ester,410.15,419.0743
7960,C1C(O1)COCC(COCC2CO2)O,CHO,ester,609.48,617.23303
4596,CC(C)OCC(CO)O,CHO,ester,499.15,544.4571
3529,COCOCC=C,CHO,ester,355.52,361.2917
5418,CC(=O)C(C(=O)C)C(=O)C,CHO,ketone,476.7,510.9758
1988,CC(=O)OC=C,CHO,ester,345.95,354.58646
5328,CCCCCOCCO,CHO,ester,458.15,463.53485
1403,COC(=O)CC1=CC=CC=C1,CHO,ester,489.65,482.29233
591,CC(C)(C)C1CCC(=O)CC1,CHO,ketone,387.15,478.534
8438,CC(C)C/C=C(/C=O)\C(C)C,CHO,alkene,480.22,470.40054
2258,CC1=NC(=NC=C1)C,CHN,aromatic,423.65,411.9607
5778,CCOC(=O)CN1CCCC1,CHON,ester,332.4,434.40125
1634,CC(CO)OC(C)COC(C)COC,CHO,ester,515.55,547.2381
11162,C1=CC(=O)C=CC1=C2C=CC(=O)C=C2,CHO,alkene,664.0,652.7762
965,CCC1(CCCCC1)O,CHO,alcohol,439.15,470.4937
7286,CCCCCCC(C)C=O,CHO,aldehyde,453.74,459.9126
3071,C1CN(C(=O)N1)N=O,CHON,amide,303.15,426.6015
9589,CCCCCCCCCCOC,CHO,ester,486.5,497.7024
10541,CCC(C)CCCCC(C)CC,CH,alkane,478.15,475.04803
7412,COC(C1CCC=CC1)OC,CHO,ester,468.63,463.9105
9325,C1=CC2=C3C(=C1)NC(=NC3=CC=C2)N,CHN,aromatic,444.65,476.99594
8279,C1CCC23CCC2(C1)C=C3,CH,alkene,457.2,452.7537
2559,CC1CCC(=O)N1C,CHON,amide,490.15,414.36978
7626,C1CCC2C(C1)CCC2=O,CHO,ketone,499.63,482.4174
7066,CC(=CCC=C(C)C)C,CH,alkene,413.6,417.5229
10065,CC1=CC=C(C=C1)N(CCO)CCO,CHON,aromatic,612.15,556.7858
445,CCCCCCC1CCCC1,CH,alkane,476.15,470.58612
291,C/C=C/CC=C,CH,alkene,338.15,341.63992
4133,CC(C)(C)CCN,CHN,amine,386.0,387.91025
8515,C1CCC(CC1)N2CCCC2,CHN,amine,487.15,466.33807
4444,CC1(OC(=O)CC(=O)O1)C,CHO,ester,456.03,452.53476
2196,CN(C)CCO,CHON,alcohol,407.25,408.26324
7307,CC1(OOC(OOC(OO1)(C)C)(C)C)C,CHO,ester,458.08,511.49033
6186,CCCCC1CCCO1,CHO,ester,432.65,427.07938
5708,C1=CC(=O)C(=O)C(=O)C=C1,CHO,alkene,590.03,546.9863
41,C1=CC=CC=CC=C1,CH,alkene,413.65,411.31042
908,CC(CC=C)(CC=C)O,CHO,alkene,431.55,462.903
5105,CC1(CCCCC1)N,CHN,amine,416.46703,417.0379
2485,CC(C)NC1=CC=CC=C1,CHN,aromatic,476.15,496.15332
3578,CCCC(=O)C=O,CHO,aldehyde,385.2,413.05835
1971,CC(=C)C(=O)OC(C)(C)C,CHO,ester,340.15,421.36667
11087,C=CCCCCCCCCCC(=O)O,CHO,alkene,616.35,604.6528
5957,CC(CCOC(=O)C)N(C)C,CHON,ester,398.65,432.2699
3982,C#CC1CCC1,CH,alkyne,338.01,357.07828
10772,CCCCCCCCC/C=C/C=O,CHO,alkene,526.98,514.6046
6172,CCC(C)CCCC=O,CHO,aldehyde,430.86,426.33496
10059,CCCCC(CC)COC(=O)CC#N,CHON,ester,611.14,591.0206
941,C1CCC(C1)CO,CHO,alcohol,436.15,441.3515
6123,C1CCN2CCCC2C1,CHN,amine,421.77,421.52856
5541,CCC(CC(=O)OCC)O,CHO,ester,509.72,491.472
4551,CC(C)OC(=O)CCO,CHO,ester,486.84,479.41818
7849,CC1(C2CC(C1=O)CC2=O)C,CHO,ketone,554.48,515.9064
8150,CCCCC#CC(C)(C)C,CH,alkyne,434.17,436.53638
656,CC(C(=O)O)O,CHO,alcohol,395.15,500.4204
2761,CC1=CC(=C(C=C1)N)N,CHN,aromatic,538.15,525.3767
10275,CCCCC(CCC)CC(C)C,CH,alkane,464.15,469.1602
6056,C1CC2CCC1C=C2,CH,alkene,410.9,408.2458
9048,CCCCC(C(=O)CCCC)O,CHO,alcohol,574.01,595.1494
2473,COC(=O)CC#N,CHON,ester,473.65,464.77176
5786,C1CC2C(O2)CCC3C1O3,CHO,ester,343.15,410.15765
10860,CC(C)CCOC(=O)C(=O)OCCC(C)C,CHO,ester,540.65,552.3577
4704,CN(C)C(=O)CCC(=O)O,CHON,carboxylic_acid,548.7,555.0821
3526,CC1=CCCO1,CHO,ester,354.65,363.25253
1410,CC(C)COCCOCCO,CHO,ester,490.15,510.4011
1682,CC1=CC(=CC(=C1O)C)C(C)(C)C,CHO,aromatic,521.15,495.98935
8862,CCC(C(=O)O)OC1=CC=CC=C1,CHO,carboxylic_acid,531.15,508.05273
11121,C=CC(=O)OCC(COC(=O)C=C)OC(=O)C=C,CHO,ester,638.42,601.25214
2365,CCC(=O)N(C)C,CHON,amide,447.65,394.76117
6326,CC(C)CC1CCC(=O)O1,CHO,ester,447.16,440.4691
