,SMIELS,Atom2,Func. Group,Actual,Predict
500,CCC/C=C\CC,CH,alkene,368.95,380.5472513967247
9353,CCC(C)CC(CC)C(C)C,CH,alkane,449.15,449.4547883691274
2394,CN(C)CC1=CC=CC=C1,CHN,aromatic,454.15,415.5645835883462
6312,CC(C)CC(OC)(OC)OC,CHO,ester,446.23,462.3726967699588
7575,CCCN=C(C)N(CC)CC,CHN,amine,494.52,495.5107631264889
10361,CC(C)C(C)CCC(C)C(C)C,CH,alkane,469.15,467.25390471170874
6652,C=CC1=CC=C(C=C1)O,CHO,alkene,502.0,458.52194046075016
7613,CCC1=C(C(=CC=C1)O)C,CHO,aromatic,497.65,516.6085998412162
332,CCC(CC)C=C,CH,alkene,357.25,360.4378116065106
10519,CCCC(C)(C)C(C)C(C)(C)C,CH,alkane,475.15,464.0136293523992
9608,CCCCCCCC(C)(OC)OC,CHO,ester,492.89,485.0890078549541
6784,C1CC(OC1)OCCCCO,CHO,ester,539.47,520.7533290202981
5962,C=C1C2CCC1CC2,CH,alkene,399.55,417.373038591066
3659,CCN1C=CC=N1,CHN,aromatic,412.15,408.7342192809008
1550,CCCCOCCOCCO,CHO,ester,504.15,504.4739279582486
9750,CC(C)(C)C1C(C1=O)C(C)(C)C,CHO,ketone,514.71,501.4962716860426
6166,CCOC(=O)C(=C(C)C)C,CHO,ester,428.15,441.9035065139199
7627,C1CC2CCCC(C1)C2=O,CHO,ketone,499.63,484.71790562447813
5952,C/C=C/CC/C=C/C,CH,alkene,397.65,401.361273869357
4458,CC(C)C(=O)OCCO,CHO,ester,460.15,464.15613581630134
1175,CC(C)OC(=O)C(=O)OC(C)C,CHO,ester,464.15,478.0856985697876
7582,CC(C)COC(=O)C1=CC=CO1,CHO,ester,495.15,483.8512363541688
10478,CCC(C(C)C)C(C)(CC)CC,CH,alkane,473.15,464.37167754822667
3118,C(C(C=O)O)O,CHO,alcohol,423.15,478.99547156593405
6000,C1CC23CCC2(C1)C3,CH,alkane,403.74,422.70520033382627
4934,CCCC(CC)CO,CHO,alcohol,380.15,441.3421349949407
6354,C=CC(=O)OC1CCCC1,CHO,ester,452.82,441.4466614431899
4831,C1=CN=CC=C1C2=NNC(=O)O2,CHON,aromatic,340.65,488.06900433890496
1551,COC1=CC=CC(=C1)C=O,CHO,ester,504.15,456.3141415854801
5810,CNC(=O)OC1=CC=CC=C1O,CHON,ester,374.15,439.451134420303
8731,C1CC2C(C1)C3CC2CC3=O,CHO,ketone,516.04,506.57701223632307
7160,C1CC2CC=CC(C1)C2,CH,alkene,430.97,425.77088125116927
5563,COCOCOCOCOCOC,CHO,ester,515.45,520.547261103781
4537,CC(C(=C)C(=O)OC)O,CHO,ester,483.4,466.4267996603337
10634,CC(=C1C2CCC3C2C1CC3)C,CH,alkene,496.23,487.8535084539665
8772,CCOC(=O)/C=C(\C)/N1CCCC1,CHON,ester,518.78,514.6507691646515
9142,C1=CC2=NN3C=CC=CC3=NN2C=C1,CHN,alkene,612.64,619.5559700030955
8015,CCCCC/C=C/C=C/C=O,CHO,alkene,337.65,477.8158479122335
8348,C1CC/C=C\CC/C=C/C1,CH,alkene,468.02,468.8102335462967
9669,CC(=CC1=CC=C(C=C1)OC)C,CHO,ester,504.15,500.84376683507924
2216,CCCC(CCC)N,CHN,amine,412.65,422.39842927618093
9469,CCC(OC/C=C/C)OC/C=C/C,CHO,ester,463.15,491.2632342953798
2412,C(=C/C#N)\C#N,CHN,alkene,459.15,472.0291243459036
9447,CC1(C2C1C3CCC2C3=C)C,CH,alkene,457.29,457.96479945214287
2079,CCCO,CHO,alcohol,370.35,378.2776546066482
7126,CCCC1CCC=CC1,CH,alkene,424.23,424.6536899149203
3867,CC(=O)/C=C/C(=O)O,CHO,carboxylic_acid,517.54,525.0248454843955
10566,CCCCCC#CC(C)(C)CC,CH,alkyne,479.93,479.56716005489477
6177,CCCCCCNCC,CHN,amine,431.15,429.79693429271146
10183,C1CCCCCC2C(O2)CCCC1,CHO,ester,420.15,492.9908028584073
3883,C1CN(C(=O)N1)CCN,CHON,amide,531.02,516.8233262369755
2133,CN1CCOCC1,CHON,ester,389.15,380.86400293791877
6900,C1CCC2C(C1)C(=O)NC2=O,CHON,amide,593.12,559.0491179577471
4439,COCCOCCCN,CHON,ester,454.25,455.3210868941751
6975,C#CCCCN1CCOCC1,CHON,ester,349.15,446.18529916352963
1254,CC(=O)C(CC=C)C(=O)C,CHO,alkene,472.15,475.5226722345654
5910,CC1(CCCC=C1)C,CH,alkene,392.15,404.7699704981213
5692,CC(C)CCC(C(=O)O)N,CHON,carboxylic_acid,576.92,575.1140605455059
10764,CCC(C)(C)CCCC(=O)OCC=C,CHO,ester,525.83,507.997207995157
10781,CCCCCCC(=O)CCCCC,CHO,ketone,528.03,519.78438018574
2418,CCC1=CC(=NC(=C1)C)C,CHN,aromatic,460.65,457.5682012219413
5941,CC=CC=CC=CC,CH,alkene,395.12,405.1527305025844
5793,CC1CC(=O)C=CC1C,CHO,alkene,357.15,452.1461538427801
3405,C(CC(=O)N)CO,CHON,alcohol,509.7,518.2808965423194
4271,CC1CC=CC1=O,CHO,alkene,413.15,422.6444325930928
5645,CCC1(C(=O)NC1=O)CC,CHON,amide,555.2,472.77425864219265
5652,CC(C)(C)OC(=O)NCCO,CHON,ester,557.1,526.0396635487341
4028,CC(C)C(C)OC,CHO,ester,356.15,352.4856075741973
1009,CC(=O)COC(=O)C,CHO,ester,444.15,440.5681617426459
10705,C1CCCC2(CC2)C3(CC1)CC3,CH,alkane,512.34,498.1932602466129
5475,CCCCN(C(=O)OCC)N=O,CHON,ester,493.82,461.794596615038
3082,C1=CON=C1N,CHON,aromatic,348.65,417.8642976517111
11108,CC1=C(C2=CC=CC=C2N1)CC(C)N,CHN,aromatic,629.85,565.6399857852717
4432,CCCCCCOO,CHO,ester,451.48,471.54601861497144
6146,COCC1CCCCC1,CHO,ester,424.61,428.7104158135726
7661,CN(C)CC1CCCCC1=O,CHON,ketone,505.33,495.5480917001554
1298,CC(C)(C#CC(C)(C)O)O,CHO,alkyne,478.15,522.5458160736838
7098,C1C2C1C3C=CC2C=C3,CH,alkene,419.39,421.7079991780263
5371,CCC1(CCOC1=O)C,CHO,ester,467.65,446.01849149232595
7689,CCC1=CC=C(C=C1)C#N,CHN,aromatic,510.15,475.2928798124784
5141,CCCC(=O)C(=O)CC,CHO,ketone,421.15,430.1735740843079
6276,CC=CC(=O)CC(C)C,CHO,alkene,443.15,448.23254505872217
3313,C1C(OCO1)CO,CHO,ester,431.15,462.8231118348706
2760,C1CCN(CC1)CCN2CCCCC2,CHN,amine,538.15,523.0717013326816
10628,CC(=C1C2C=CC1C3C2C=C3)C,CH,alkene,494.55,483.131379886669
707,CCCC(C)OC(=O)C,CHO,ester,403.65,418.4163572203748
2465,CC(C)NCC1=CC=CC=C1,CHN,aromatic,473.15,441.4853905226124
1281,C1CC(C2C1O2)OC3CCC4C3O4,CHO,ester,476.15,472.0777334703313
5242,CN(C)CCC(=O)N(C)C,CHON,amide,438.51,442.9156350835261
5509,CCOC(C)(C#N)OCC,CHON,ester,503.45,488.3474372820582
3209,CCOCOC,CHO,ester,339.05,368.51062500681746
5580,CNC(=O)OCCOC(=O)C=C,CHON,ester,523.05,482.18139146020553
7121,CCC1CCC(C1)CC,CH,alkane,423.15,422.503953335334
9058,CCCCCCC=CCC(=O)O,CHO,alkene,578.07,559.9048915239016
9054,CC1(C2CCC1(C(=O)C2=O)C)C,CHO,ketone,577.6,565.647136495631
8273,C1CC23CC2(C1)C=CC=C3,CH,alkene,456.36,455.85256398211686
7388,CC(C)C(=O)OCC=C(C)C,CHO,ester,467.34,442.2548427239239
1778,CC(C(=O)O)OC1=CC=CC=C1,CHO,carboxylic_acid,539.15,554.1481296258829
3397,CC(C)(C(=O)O)N,CHON,carboxylic_acid,505.93,494.761511038923
2180,C(CCNCCCN)CN,CHN,amine,402.15,535.5216119571191
5596,COC(=O)CC(=O)CC(=O)OC,CHO,ester,530.07,525.7965899386053
9663,CC(CCC=C(C)C)CCC=O,CHO,alkene,503.54,485.216025135648
4032,CC(C)(C)C1CO1,CHO,ester,359.15,377.0834653047266
9350,CCC(C)C(CC)C(C)(C)C,CH,alkane,448.15,440.19449813783365
2696,CC1CCC(=O)N1,CHON,amide,521.15,469.0950864407522
8705,CC1(C2CCC(C2)(C1=C)N)C,CHN,alkene,513.65,496.0109877156814
683,CCC(=O)C(C)(C)C,CHO,ketone,398.75,408.2809907171242
6544,CCCC(C)(C)CC(=O)O,CHO,alcohol,482.0,500.72748893493394
4328,C1COC2C1OCC2,CHO,ester,427.15,414.64468901287455
8548,CC(C)CC1CCC(=O)CC1,CHO,ketone,491.15,485.45088973392177
2127,C1=CN=CC=N1,CHN,aromatic,388.15,384.26763460921757
8522,CCOCC#CCN1CCCC1,CHON,ester,487.94,472.5028414235344
6527,CCOCCN1CCOCC1,CHON,ester,479.15,451.89214631396715
2158,C1=CC(=CC(=C1)N=C=O)N=C=O,CHON,aromatic,394.15,471.55455890403607
8920,C1C2CC3CC1CC(C2)(C3)O,CHO,alcohol,540.64,547.7137195914519
7666,CC/C=C\C/C=C\CCO,CHO,alkene,506.02,503.55181883784553
5771,C1CC2(C1)CN(C2)CCN,CHN,amine,320.65,455.6649475865454
3572,CC1OCC(=C)O1,CHO,ester,382.34,363.9828396169911
1869,CC1=CC2=CC=CC=C2OC1=O,CHO,aromatic,565.65,534.1265995542303
6500,CCC1=CNC(=C1C)C,CHN,aromatic,473.15,480.05382656903896
9674,CCCCCCC(=O)CC(C)C,CHO,ketone,504.71,498.7127749548878
8365,C=C1C2C(=C)C(=C)C(C1=C)O2,CHO,ester,469.74,449.29610761432275
7287,CCCCCCCNCC,CHN,amine,453.85,449.82623657621593
1222,CC(=O)OC1=CC=CC=C1,CHO,ester,469.15,454.3436681715016
6059,CN1CC2CCC1C=C2,CHN,alkene,411.99,419.8244464091159
1655,C1=CC=C(C=C1)OCCO,CHO,ester,518.15,473.3419687533409
3598,C/C=C/C(C)O,CHO,alkene,391.65,395.9582338343391
7359,CCCC(=O)OCC(C)CC,CHO,ester,463.3,464.866130078187
10934,C1C2CC(=O)C1C3C2C4CC3C=C4,CHO,alkene,558.76,540.4207414112034
1816,COC1=CC(=CC2=C1OCO2)CC=C,CHO,ester,549.65,490.4315287265439
10873,C1/C=C\CCC2OC2CC/C=C\C1,CHO,ester,542.8,506.45465908086436
3898,CCC(C)(C(=O)O)O,CHO,alcohol,548.46,520.4730736741694
10891,CC1=CC(C2CC1C2(C)C)OC(=O)C,CHO,ester,545.25,530.3230505951252
5622,CCC(C)C(CO)CO,CHO,alcohol,543.24,531.8637821821247
2358,COC1=C(C=C(C=C1)CC#N)OC,CHON,ester,447.65,479.7090084240707
9708,CCCCCCCC(C)OC(=O)C,CHO,ester,509.06,498.53356635439286
3156,CNC(=O)C(=O)O,CHON,carboxylic_acid,517.79,488.8187834193957
9152,C1CCC(CC1)C2=C(COC2=O)O,CHO,ester,618.88,586.0276726398038
7360,CCCCCC(C)C(=O)OC,CHO,ester,463.3,456.9919431415075
2474,CNC1=CC=CC=N1,CHN,aromatic,473.65,443.7552096528742
9438,CCC(CC)C(C)(C)C(C)C,CH,alkane,456.15,442.41475571563217
5760,CCN1CN(C(=O)N(C1)CO)CO,CHON,amide,660.67,645.4146813322765
4353,CCC(C)N(COC)N=O,CHON,ester,434.7,402.27808639677016
2223,C1=CC=C(C=C1)N2C=CC=N2,CHN,aromatic,414.65,488.1156583788226
1320,CC(C(C)(C)CO)O,CHO,alcohol,481.15,477.2613056801455
4420,CC(=O)N1CCOCC1,CHON,ester,450.09,452.7918463570441
7273,CC1CC(=C)C=C(C1)OC,CHO,ester,450.79,440.6969005769878
4638,CC(C)C(CO)CO,CHO,alcohol,520.36,513.820767065115
11133,CC(=O)N1CCCC(=C1)C2=NCCCC2,CHON,amide,646.62,635.7080706044217
8004,C1C2C=CC1C3C2C(=O)N(C3=O)O,CHON,alkene,660.49,613.1636170061344
6615,CC(C)(C#C)OCCC#N,CHON,ester,494.03,490.4483858108074
3183,C1(=O)NC(=O)NC(=O)N1,CHON,aromatic,641.57,635.7599256646398
3029,C=CN=O,CHON,alkene,305.44,312.29560924462123
9887,CCC(=CCC(C)CCO)CC,CHO,alkene,547.06,526.4628594984508
7564,CCC(CC)C(C)(C)CO,CHO,alcohol,494.03,475.3867914771781
8833,CCCC=C1CCCCC1=O,CHO,alkene,527.08,484.18189456517166
7099,C1C2C=CC3C1C3C=C2,CH,alkene,419.39,423.0502784344059
6876,CC(=C)C(=O)OCCNCCO,CHON,ester,579.77,553.0102163614253
9655,CCC#CCCCC(C)(OC)OC,CHO,ester,501.89,491.9138629535702
9870,CCC(=O)C1=CC=C(C=C1)N(C)C,CHON,ketone,544.15,503.9419038683857
10062,CCCCCCCCOC(=O)CC#N,CHON,ester,611.58,594.7923820482098
2291,CC1=CC(=NC=N1)C,CHN,aromatic,432.15,448.10870849732737
8061,C1C(O1)CCCC2C(O2)CC3CO3,CHO,ester,390.15,485.2076991472577
1202,CC(C)CCCCCCO,CHO,alcohol,467.15,495.7393021304051
6970,CCCCN(CCCC)C#N,CHN,amine,327.15,474.2292091949305
10354,CCC(CC)CC(CC)C(C)C,CH,alkane,468.15,468.6492048605297
9017,CC(C)CC(=O)CC(C)(C=C)O,CHO,alkene,567.46,542.11569827752
2228,CN1CCCC(C1)CO,CHON,alcohol,415.65,471.52892440788423
8568,CCCCCCC1CC(=O)OC1,CHO,ester,493.36,498.21349438713764
4837,C=CC(C=C)C=C,CH,alkene,350.15,353.55243959500115
8630,CCCC(=O)C1CCCCC1,CHO,ketone,501.82,497.0275447789378
6765,C1=CC=C(C=C1)C(CO)N,CHON,aromatic,534.15,520.4264797313499
1372,CCCCCCCCCO,CHO,alcohol,486.45,499.17134668917413
10366,CCCC(CC)C(C)(C)CCC,CH,alkane,469.15,461.8580291791219
6874,CCOC(=O)C1CCCNC1=O,CHON,ester,576.78,562.4911095923325
511,CCC1CCCCC1C,CH,alkane,424.85,427.4076750675542
8228,C1CC2C(C1)C3CC2C=C3,CH,alkene,447.38,445.89212501614486
4083,CN1CC=CCN1C,CHN,alkene,376.6,383.07879900314464
2897,C1=CC=C(C=C1)OC2=CC=CC(=C2)N,CHON,ester,588.15,556.8878085838769
4711,C1CCNC(C1)C(=O)O,CHON,carboxylic_acid,550.49,536.6738529446254
5008,CC(C)(C)C(C)(C)N,CHN,amine,394.65,421.878776341954
7496,CCCCC(C(=O)C)C(=O)C,CHO,ketone,484.15,500.33899251613184
9102,C1CCC2(CC1)N(CCO2)CCO,CHON,ester,591.17,552.3973055877719
9409,CCCCC(C)C(C)C(C)C,CH,alkane,453.15,446.8809320543153
6607,C1CC2CCC1CC2O,CHO,alcohol,492.17,485.72892413961824
7906,CCCCCN(CCCCO)N=O,CHON,alcohol,573.54,543.8233090012113
6561,CC(C)N=C(N(C)C)N(C)C,CHN,amine,483.64,474.55639400921694
1708,CCCCOC(=O)CC(=O)OCCCC,CHO,ester,524.65,542.2923349108036
9262,CCCCN1CCN(C1=O)CCCC,CHON,amide,383.65,545.7612653451591
1984,CCC(C)(CCCC(C)C)O,CHO,alcohol,345.15,479.4382080796226
9749,CC1C=C(CCC1C(OC)OC)C,CHO,ester,514.7,505.85904730233335
4018,CCC(C)OC=C,CHO,ester,354.15,360.6070180209199
9349,CCC(C)C(C(C)C)C(C)C,CH,alkane,448.15,441.088514215843
6919,CC(=O)N1CCC(CC1)C(=O)O,CHON,carboxylic_acid,609.74,606.8304149142785
5714,CCOC(=O)NCC(=NC)NC,CHON,ester,594.88,565.4666095009051
5461,C1CCN(C1)CCC#N,CHN,amine,489.96,488.18134343357804
5201,CCC1CCCC(=O)O1,CHO,ester,428.99,438.37825676979924
184,C1CCCCCCCCC1,CH,alkane,475.15,454.7229270809239
3167,CN(COC)N=O,CHON,ester,558.65,373.1451157517577
1381,CC(C)(CCC(C)(C)O)O,CHO,alcohol,487.15,527.5653028596646
3470,CN(CC(=O)O)C(=N)N,CHON,carboxylic_acid,605.94,586.1669200867403
2489,CC1=CC(=CC=C1)CN,CHN,aromatic,476.65,466.31193839589093
1653,CC(C)CC(=O)OCC1=CC=CC=C1,CHO,ester,518.15,484.08151277256286
6427,CC1C(C(=O)C=C1C)C,CHO,alkene,465.21,461.60473224058273
4988,CCCCN(C)CC,CHN,amine,390.15,382.30313109129963
1829,CC(=O)OC1=C(C=C(C=C1)CC=C)OC,CHO,ester,554.15,508.5026735120425
4866,CCCCCC(CO)O,CHO,alcohol,363.15,502.58971808873827
1872,CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)O,CHO,ester,567.15,666.1905838317615
10060,CCCCCCC(C)OC(=O)CC#N,CHON,ester,611.14,591.6295987634735
3473,C(C(=O)NCC(=O)O)N,CHON,carboxylic_acid,613.2,608.3771193881471
4089,CC1(OCC(=C)O1)C,CHO,ester,378.15,388.5263867272007
3355,C1CN(CC1O)N=O,CHON,alcohol,470.15,425.7218119448594
2933,COC(=O)C(=C)C#N,CHON,ester,321.15,439.91769879780986
669,CCC(=O)OCC=C,CHO,ester,397.15,381.3771257969646
631,CCOC(=O)C(C)(C)C,CHO,ester,391.55,415.9398454202967
8902,CC(C)(CC1CCCCC1)O,CHO,alcohol,536.9,520.4141855470532
6857,CCC1CC(=O)C(=C1C)O,CHO,alkene,567.04,553.9842449743952
859,CC(COC(C)(C)C)O,CHO,ester,424.15,457.31279481112097
2425,CCN(CC)CCCO,CHON,alcohol,462.65,462.01245161038685
1544,CCC(CC)(C(=O)OCC)C(=O)OCC,CHO,ester,503.15,512.0365648023259
9763,CC(=CCC/C(=C/C(=O)OC)/C)C,CHO,ester,517.58,499.64683839271026
7805,C12C3C4C1C5C2C3C45C(=O)O,CHO,alcohol,541.07,541.1039493892224
6139,CCC(C)C(C)(OC)OC,CHO,ester,423.81,426.3983160855455
1755,COC1=C(C(=CC=C1)OC)O,CHO,ester,534.15,487.99720274319714
10679,CCN(CC)CC#CCN(CC)CC,CHN,alkyne,508.04,443.11464071191983
2367,CCNC(=O)OCC,CHON,ester,449.15,424.6475261855485
1670,CC1=CC(=C(C=C1C)C(=O)C)C,CHO,aromatic,519.65,492.937036117827
7469,CC1CCOC(O1)C=C(C)C,CHO,ester,478.34,466.6957265895914
1157,CCCOC1=CC=CC=C1,CHO,ester,463.05,444.8818268720296
1864,C(C(CO)O)O,CHO,alcohol,563.15,522.059184495592
8319,CC(=C1CCCCCC1)C,CH,alkene,463.41,455.76736349667084
5558,CCCCC#CC(=O)O,CHO,alkyne,514.27,520.2676852133387
629,CCC(=O)OC(C)(C)C,CHO,ester,391.4,416.17726437545895
7833,CCCC(C)C(CC)C(=O)O,CHO,alcohol,550.15,522.8074217083602
1973,CCO/C=C/C,CHO,ester,344.65,359.92634318889554
6842,C1COCCOCCOCCN1,CHON,ester,561.88,529.5830025635643
11141,CC(C)(CCCCCCC(C)(C)O)O,CHO,alcohol,652.06,607.6825119936826
512,CCCCC1CCCC1,CH,alkane,429.75,426.98206012225694
3787,CCNC(=O)N(CC)N=O,CHON,amide,464.4,453.6098231353842
1557,CC1=CC(=C(C=C1C)O)C,CHO,aromatic,505.15,505.9446998983416
4579,CC1CN(CCC1=O)N=O,CHON,ketone,495.82,466.0166300688163
9751,CCCCOC1=CC=C(C=C1)C#N,CHON,ester,515.15,509.73422931590716
825,C1CC(OC=C1)C=O,CHO,ester,419.15,420.5537044591647
10805,C1CCC(=C2CCCCC2)CC1,CH,alkene,531.72,516.6218841290854
7164,CC1CCC2N1C(CC2)C,CHN,amine,431.04,436.8940742654936
2101,CCOC(CCC#N)OCC,CHON,ester,378.15,503.077808486682
8462,CCC(=C)C(=O)OCCC(C)C,CHO,ester,482.74,470.5626351932082
9807,CC(C)CCC1=CC=C(C=C1)O,CHO,aromatic,528.15,516.310800214802
921,CCCC(CCC)C=O,CHO,aldehyde,433.15,429.4063988616916
1558,CC1=CC(=C(C=C1)CO)C,CHO,aromatic,505.15,498.07122179643864
8177,C/C=C(/C)\C=C\C=C(C)C,CH,alkene,440.64,446.81483845320906
4569,C=C1CC(C1)C(=O)O,CHO,alkene,492.56,491.7714730766994
1099,C1=CC=C(C=C1)O,CHO,aromatic,454.95,445.15169557318654
10011,CCCCC(CC)OCCOCCO,CHO,ester,587.86,558.976526896545
11157,C1CCC(=O)CCCCCC(=O)CC1,CHO,ketone,659.64,582.9349275502213
2651,COC1=CC=C(C=C1)CN,CHON,ester,509.65,475.10528992218394
7076,CC1=C(C(=C(C1)C)C)C,CH,alkene,415.15,451.8547874411001
7339,CCC1=C(N=C(C=C1)C)C,CHN,aromatic,461.15,468.32320877578877
2107,CN1CCCCC1,CHN,amine,380.15,384.1878860093479
1967,CCCCC(CC)O,CHO,alcohol,339.15,442.3041437606047
4249,CO/C=C/C(OC)OC,CHO,ester,407.86,415.96753149494
4515,COC(=O)COCC(=O)OC,CHO,ester,475.74,486.28740955019407
8066,CC1(CC2=C(O1)C(=CC=C2)O)C,CHO,ester,393.65,452.41694059522825
8478,CCCC(C)C1C(C(=O)O1)(C)C,CHO,ester,484.22,487.111969571047
8421,C=COCCCCCCOC=C,CHO,ester,478.15,446.7972932063212
8277,CC1=C(C(CC=C1)(C)C)C,CH,alkene,456.47,450.46275663880823
11101,C1=CC2C1C3C=CC2C4C3C(=O)C4=O,CHO,alkene,625.74,620.8329866600697
7169,CCCCN(C)CCCC,CHN,amine,432.15,425.2019434465244
10864,CC(=O)OC1C(C2CCC1(C2)C)(C)C,CHO,ester,541.27,522.759294162407
5800,C1CCC(C1)NC2CC2,CHN,amine,365.15,432.8960024836042
10697,C1CCC23CCC2(C1)C=CC=C3,CH,alkene,510.66,497.9710655943716
6906,C1=CC=C(C(=C1)C(=O)O)C(=O)O,CHO,aromatic,598.0,533.5657789576568
265,C/C=C\C(C)C,CH,alkene,329.45,341.0050161552007
4038,CC/C=C\N1CC1,CHN,alkene,360.62,384.15045510674423
7622,CC1=CC=CC=C1CN=C=O,CHON,aromatic,499.15,497.8280519283286
526,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CHO,aromatic,373.15,500.91892503826546
3500,CC=C1CC1,CH,alkene,332.05,355.8815829027162
6926,C/C=C(\C(C)C)/C(=O)NC(=O)N,CHON,alkene,616.68,574.945879932148
2607,C(CCCCN)CCCN,CHN,amine,498.15,505.36595260598403
7683,CCN(CC)CCCC(C)O,CHON,alcohol,509.7,488.4705252095988
8699,CC1C(NC2=CC=CC=C12)C,CHN,aromatic,513.15,459.47708911827715
7048,CCCCCC=CCC,CH,alkene,409.68,414.5683925546492
8193,C/C=C/C1C(CC1)/C=C/C,CH,alkene,443.06,412.95064584516047
10614,C1CC2CC1C3C2C4CCC3C4,CH,alkane,491.78,498.79356846213324
10572,CCC(C)(CC)C(C)(C)C(C)C,CH,alkane,481.15,471.7896998144472
7106,C1C2CC2C=CC3C1C3,CH,alkene,420.23,434.5410572798561
2611,CC(C)CC(=O)N,CHON,amide,499.15,456.61586210315545
7493,CC(=O)OC1(CCCCC1)C,CHO,ester,483.53,479.30731789018125
8728,CC(C)C(C(C)(C)C(C)C)O,CHO,alcohol,516.03,480.30086156873074
11158,C1CCCCCC(CCCC1)C(=O)O,CHO,alcohol,660.57,627.6747168551274
9215,C1COCCNCCOCCOCCN1,CHON,ester,669.0,640.2634489501181
9343,C1CC12C3C4C5C4C2C6C5C63,CH,alkane,448.06,447.5004248039727
8827,CC(=O)NC(C)(C)CC(C)(C)C,CHON,amide,525.98,515.9223026324732
7374,CCCCCC(CCC)O,CHO,alcohol,465.65,486.1422185672527
2736,CC1=CC2=CC=CC=C2N=C1,CHN,aromatic,532.95,507.4243690415816
6837,CC(C)(C)C(C(C)(C)O)O,CHO,alcohol,560.1,538.4992941636834
9906,C/C=C/CC/C=C/CCCCO,CHO,alkene,551.78,549.470729994717
7188,CN1C2CC(N1C)C3C2C=C3,CHN,alkene,436.57,445.12654497762094
5712,CO/C=C/C=C(C#N)C#N,CHON,ester,594.54,559.8417225550722
5343,CCC#CC(CC)O,CHO,alkyne,460.5,446.02722913054964
4628,C1CCC(C(C1)N)O,CHON,alcohol,516.47,499.28386510091326
4438,COC(CCCN)OC,CHON,ester,453.81,440.7778144512207
2482,CCCCCNCCCCC,CHN,amine,475.65,478.78897534153975
3875,C=CCC(C(=O)O)N,CHON,carboxylic_acid,528.28,524.3601890266646
7251,CC(C)C(C)(C(C)(C)C)O,CHO,alcohol,447.35,452.63302749914925
4314,CC1=C(OC=C1)C,CHO,aromatic,423.15,423.3172562757502
2665,CCCCCCCC(=O)N,CHON,amide,512.15,514.8465343712456
5688,CC(C)CC(C)(C(=O)O)N,CHON,carboxylic_acid,574.13,550.2725236705726
7379,CCCCC#CC(=O)OCC,CHO,ester,466.15,458.5087532777906
7931,CCCCCCC(CCO)O,CHO,alcohol,589.44,568.1248680550644
10706,C1CCC(CC1)C2CCCC=C2,CH,alkene,512.42,496.53763032704046
7696,CC(CCC(=O)C1=COC=C1)O,CHO,aromatic,512.15,519.4390284333358
2372,CC(C)C1(C(=O)NC(=O)N(C1=O)C)CC=C,CHON,amide,450.15,591.1223501664361
4311,CCCCOCCN,CHON,ester,422.15,438.0866590411184
8519,CC1=CC(=C(C(=C1)OC)C)C,CHO,ester,487.65,501.5939462430448
5146,C/C=C(\C)/COC(=O)C,CHO,ester,422.02,421.85190141325825
7808,CC(C)(C)OC(=O)CCC(=O)OOC,CHO,ester,541.15,500.16686695294777
2540,CC1=CC(=CC=C1)C#N,CHN,aromatic,486.15,470.0880541404804
5830,CC(=C(C=C)C=C)C,CH,alkene,379.92,390.73785364469217
10046,CCCCOC(=O)/C=C\C(=O)OCC1CO1,CHO,ester,605.57,569.6555032417943
1487,CC(C)CCCCC(=O)O,CHO,alcohol,504.65,503.03738745756937
11129,CCCC(=O)C(CC(=O)OCC)C(=O)OCC,CHO,ester,644.03,608.4884741682052
1952,CC(=O)O/C=C/C=C,CHO,ester,333.65,392.9903819035054
4517,CCC(C(C)C=O)O,CHO,alcohol,476.84,466.4631566823503
8373,CN(C)C1C2CCC(C2)C1OC,CHON,ester,471.67,469.3278192103361
6112,CCOC(/C=C/C)OCC,CHO,ester,420.65,425.3294505591668
1972,C=CC1(CCCCC1)O,CHO,alkene,340.65,455.6865288246479
5639,CC(=O)OCN(CCC(=O)OC)N=O,CHON,ester,552.04,522.9160318096496
5958,CC1CC12C=CC=C2,CH,alkene,398.95,398.4252806582964
5038,CC(C)C(C)OC(=O)C,CHO,ester,401.65,404.053632056584
245,C/C=C/C=C,CH,alkene,315.15,328.60215055412186
5081,CC(=CC(OC)OC)C,CHO,ester,410.15,415.28837106712047
7960,C1C(O1)COCC(COCC2CO2)O,CHO,ester,609.48,604.4425112266814
4596,CC(C)OCC(CO)O,CHO,ester,499.15,525.9810439549298
3529,COCOCC=C,CHO,ester,355.52,375.43618118101267
5418,CC(=O)C(C(=O)C)C(=O)C,CHO,ketone,476.7,509.6726335060862
1988,CC(=O)OC=C,CHO,ester,345.95,354.53870065712346
5328,CCCCCOCCO,CHO,ester,458.15,469.6790129313759
1403,COC(=O)CC1=CC=CC=C1,CHO,ester,489.65,456.55662913939443
591,CC(C)(C)C1CCC(=O)CC1,CHO,ketone,387.15,484.0797217194696
8438,CC(C)C/C=C(/C=O)\C(C)C,CHO,alkene,480.22,485.2027000785554
2258,CC1=NC(=NC=C1)C,CHN,aromatic,423.65,460.58991537242974
5778,CCOC(=O)CN1CCCC1,CHON,ester,332.4,449.0200847942183
1634,CC(CO)OC(C)COC(C)COC,CHO,ester,515.55,560.0666538206412
